left;top;width;height;transcription
[25, 32, 51, 44];[607, 240, 241, 609];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
59;551;15;124;05.250.301-7
[60, 60, 72, 72];[760, 694, 694, 761];-1;-1;REGISTRO
[86, 87, 75, 74];[761, 715, 716, 760];-1;-1;GERAL
[104, 104, 117, 116];[761, 718, 719, 762];-1;-1;NOME
124;396;18;358;MATILDE PANAS NARUZAWA
[169, 169, 184, 184];[762, 701, 701, 764];-1;-1;FILIAÇÃO
190;333;18;422;VAICHULONIS ZABUSCHA VIDOTTI
222;381;18;373;FUZATTO ALEKSANDRO LUYZA
[268, 269, 281, 280];[764, 657, 658, 764];-1;-1;NATURALIDADE
284;630;19;127;HUMAITÁ-AM
322;389;16;269;C.NAS=33 LV=198 FL=90
[334, 334, 346, 347];[765, 674, 674, 765];-1;-1;DOC ORIGEM
347;618;21;139;GURUPÁ-PA
387;568;15;149;275.278.844-44
[402, 403, 416, 415];[765, 739, 740, 765];-1;-1;CPF
450;698;16;60;NH 03
[467, 471, 483, 480];[524, 353, 353, 526];-1;-1;ASSINATURA DO DIRETOR
[495, 497, 513, 510];[527, 336, 337, 527];-1;-1;LEI Nº7 116 DE 29/08/83
456;147;16;51;1 VIA
294;144;19;134;03/10/2013
275;111;14;154;DATA DE NASCIMENTO
64;142;19;134;29/07/1956
64;315;14;58;DATA DE
79;295;15;78;EXPEDIÇÃO
