left;top;width;height;transcription
[242, 613, 613, 240];[16, 22, 41, 36];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
[89, 158, 156, 90];[55, 56, 68, 68];-1;-1;REGISTRO
[88, 132, 133, 90];[83, 84, 70, 69];-1;-1;GERAL
165;55;124;16;79.169.477-2
[481, 536, 535, 480];[58, 61, 72, 71];-1;-1;DATA DE
[481, 559, 558, 481];[86, 87, 73, 73];-1;-1;EXPEDIÇÃO
563;59;96;19;06/07/2011
[133, 88, 88, 132];[101, 99, 113, 114];-1;-1;NOME
85;121;255;16;PERONI TANJA BROCHI
[87, 150, 151, 87];[163, 165, 180, 179];-1;-1;FILIAÇÃO
83;186;296;20;ZUOLO GNIDARCHICHI ZANAO
82;220;359;16;VERICIMA FURLANETTO MEDICI
[86, 195, 194, 87];[263, 266, 279, 278];-1;-1;NATURALIDADE
82;285;103;15;IMBUIA-SC
[86, 176, 176, 85];[333, 334, 347, 345];-1;-1;DOC ORIGEM
84;352;252;18;TAQUARUÇU DO SUL-RS
180;320;281;16;C.NAS=76 LV=103 FL=167
[86, 113, 112, 83];[399, 401, 414, 412];-1;-1;CPF
80;451;54;15;NH 44
261;443;315;19;ANDREOTTI KELSON ZANGIROLAMI
[323, 501, 500, 323];[476, 479, 465, 464];-1;-1;ASSINATURA DO DIRETOR
[323, 513, 514, 322];[506, 508, 493, 489];-1;-1;LEI Nº7 116 DE 29/08/83
637;458;51;15;8 VIA
563;292;95;18;15/06/1960
[588, 745, 745, 589];[270, 272, 287, 285];-1;-1;DATA DE NASCIMENTO
