left;top;width;height;transcription
[274, 741, 740, 274];[40, 54, 76, 62];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
190;78;147;20;01.100.612-2
88;154;324;22;ELSTER SHINSEI KIYO
[85, 136, 135, 83];[140, 142, 156, 154];-1;-1;NOME
[158, 82, 81, 158];[218, 217, 232, 234];-1;-1;FILIAÇÃO
[168, 84, 84, 168];[89, 86, 104, 104];-1;-1;REGISTRO
[84, 143, 143, 86];[121, 122, 108, 105];-1;-1;GERAL
87;234;550;23;BREMENKAMP SOMBRA VALENSIA
90;269;381;22;VOLPE SIGNORETI EUSTA
[80, 213, 213, 77];[335, 338, 353, 348];-1;-1;NATURALIDADE
85;346;366;20;SANTANA DA VARGEM-MG
207;385;377;23;C.NAS=44 LV=33 FL=189
83;424;200;20;CARIACICA-ES
131;463;195;20;218.424.550-01
[78, 190, 190, 76];[414, 419, 432, 429];-1;-1;DOC ORIGEM
[74, 107, 104, 73];[495, 495, 512, 510];-1;-1;CPF
76;539;74;19;NH 27
294;537;392;18;TARRATACA CANTINELLI GUILHE
[372, 592, 591, 374];[577, 583, 566, 561];-1;-1;ASSINATURA DO DIRETOR
[371, 608, 609, 372];[610, 616, 598, 590];-1;-1;LEI Nº7 116 DE 29/08/83
775;558;60;18;4 VIA
684;361;124;19;23/09/1993
[709, 905, 904, 709];[350, 356, 368, 364];-1;-1;DATA DE NASCIMENTO
694;93;116;18;20/04/1972
[579, 646, 644, 577];[100, 102, 116, 113];-1;-1;DATA DE
[576, 672, 671, 579];[132, 136, 117, 116];-1;-1;EXPEDIÇÃO
