left;top;width;height;transcription
[764, 292, 293, 767];[570, 573, 595, 588];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
717;539;135;16;85.874.369-3
[959, 872, 872, 961];[530, 531, 543, 544];-1;-1;REGISTRO
[959, 900, 901, 958];[512, 511, 527, 527];-1;-1;GERAL
[958, 904, 905, 958];[479, 479, 494, 492];-1;-1;NOME
[956, 877, 878, 959];[400, 401, 419, 416];-1;-1;FILIAÇÃO
472;387;481;19;SABBATINI LUVIZOTTO PACAGNELLA
668;348;286;19;GUIMA SORCI BAGGIO
[954, 818, 819, 957];[285, 285, 302, 300];-1;-1;NATURALIDADE
595;270;355;16;SCHIECK LINGUANOTO YOMURA
532;231;292;19;C.NAS=21 LV=14 FL=111
[955, 839, 840, 956];[207, 206, 221, 220];-1;-1;DOC ORIGEM
777;193;175;18;BOA NOVA-BA
[955, 920, 920, 955];[142, 142, 125, 127];-1;-1;CPF
487;85;204;12;ANZOLIN TERNICELLI SCALFI
888;74;62;18;NH 11
[647, 421, 422, 648];[75, 76, 61, 58];-1;-1;ASSINATURA DO DIRETOR
[646, 401, 401, 647];[25, 28, 45, 44];-1;-1;LEI Nº7 116 DE 29/08/83
234;274;105;16;17/08/1986
[113, 314, 314, 113];[307, 305, 289, 291];-1;-1;DATA DE NASCIMENTO
235;543;106;16;08/09/1963
[455, 386, 386, 454];[549, 550, 533, 533];-1;-1;DATA DE
[455, 354, 355, 456];[516, 516, 532, 532];-1;-1;EXPEDIÇÃO
177;79;55;16;6 VIA
579;463;373;20;BERTOLON SIENRA UDALA
