left;top;width;height;transcription
[741, 276, 276, 742];[590, 588, 610, 613];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
[934, 850, 851, 935];[548, 547, 560, 560];-1;-1;REGISTRO
[934, 878, 879, 935];[529, 529, 542, 542];-1;-1;GERAL
[933, 882, 882, 934];[495, 494, 509, 508];-1;-1;NOME
695;541;125;16;68.350.173-2
207;539;114;16;01/03/1970
[441, 347, 347, 442];[527, 527, 544, 543];-1;-1;EXPEDIÇÃO
[442, 375, 376, 442];[560, 560, 545, 546];-1;-1;DATA DE
[304, 110, 111, 305];[299, 298, 312, 312];-1;-1;DATA DE NASCIMENTO
206;267;112;16;11/05/1998
167;71;54;16;5 VIA
[630, 393, 393, 632];[43, 41, 59, 62];-1;-1;LEI Nº7 116 DE 29/08/83
526;102;185;12;MYRA LAMHA DIONISIO
[632, 411, 411, 631];[77, 76, 91, 91];-1;-1;ASSINATURA DO DIRETOR
852;72;65;18;NH 61
[933, 900, 900, 935];[140, 140, 154, 153];-1;-1;CPF
705;150;163;18;233.269.515-07
[935, 822, 822, 934];[220, 220, 235, 235];-1;-1;DOC ORIGEM
[935, 801, 801, 936];[299, 298, 314, 313];-1;-1;NATURALIDADE
[935, 856, 856, 936];[415, 415, 432, 432];-1;-1;FILIAÇÃO
607;461;314;18;GRAUSO CIURRIA VATTOS
625;384;296;18;KIKUCHI ACIOLI LINDSEY
649;345;271;18;GOTARDI REPLE HERA
739;269;182;21;BRÁS PIRES-MG
502;228;293;18;C.NAS=97 LV=201 FL=398
776;188;141;18;NOBRES-MT
