left;top;width;height;transcription
[216, 582, 583, 216];[61, 72, 54, 44];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
130;77;137;18;87.264.999-4
[64, 130, 129, 61];[91, 93, 81, 80];-1;-1;REGISTRO
[63, 108, 107, 62];[106, 108, 96, 95];-1;-1;GERAL
[61, 104, 104, 61];[136, 137, 126, 125];-1;-1;NOME
50;142;362;20;ASTOLPHI HABIB BROTTO
[60, 122, 122, 59];[204, 204, 190, 191];-1;-1;FILIAÇÃO
49;209;355;20;SPARAGNA ELVIN DAYAN
48;241;322;19;PLASCAK KERN BALIST
47;307;208;18;ITAPORANGA-PB
[57, 164, 164, 57];[290, 293, 305, 302];-1;-1;NATURALIDADE
[56, 147, 146, 54];[368, 370, 357, 357];-1;-1;DOC ORIGEM
45;375;145;18;ITARANA-ES
85;409;163;19;025.671.385-52
[54, 81, 81, 53];[438, 437, 426, 426];-1;-1;CPF
45;474;68;18;NH 09
[293, 481, 483, 292];[529, 534, 518, 515];-1;-1;LEI Nº7 116 DE 29/08/83
230;466;274;14;KILLING ROSSILHO BARIZON
[294, 468, 467, 293];[499, 504, 491, 487];-1;-1;ASSINATURA DO DIRETOR
603;488;54;16;5 VIA
527;314;114;21;09/09/1999
[555, 707, 707, 554];[303, 308, 321, 317];-1;-1;DATA DE NASCIMENTO
533;88;116;18;20/10/1989
[452, 509, 509, 451];[89, 91, 103, 101];-1;-1;DATA DE
[452, 529, 530, 451];[118, 120, 105, 104];-1;-1;EXPEDIÇÃO
147;345;323;19;C.NAS=103 LV=310 FL=306
