left;top;width;height;transcription
[212, 585, 585, 211];[34, 40, 61, 54];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
155;71;146;19;21.268.031-6
[52, 118, 118, 51];[92, 93, 80, 78];-1;-1;REGISTRO
[50, 96, 96, 47];[105, 106, 96, 94];-1;-1;GERAL
[50, 93, 93, 49];[135, 136, 123, 121];-1;-1;NOME
78;138;318;19;ROSOLEN TOZINI KANAN
[49, 112, 112, 48];[188, 188, 203, 201];-1;-1;FILIAÇÃO
74;203;417;19;ZAMBRA CATTASSINI PERARO
74;238;415;20;NAMIKAWA MARSON NICOLE
[47, 157, 156, 47];[309, 310, 296, 297];-1;-1;NATURALIDADE
74;311;117;16;COARI-AM
[46, 138, 138, 46];[376, 378, 364, 364];-1;-1;DOC ORIGEM
175;347;302;19;C.NAS=113 LV=4 FL=496
70;375;107;18;ARAPEÍ-SP
111;412;161;16;230.399.970-76
[45, 72, 73, 45];[444, 444, 432, 432];-1;-1;CPF
71;470;56;15;NH 01
[294, 489, 488, 295];[526, 530, 515, 512];-1;-1;LEI Nº7 116 DE 29/08/83
261;470;148;9;SUGITA MIKHAEL ZUMAS
[296, 474, 474, 296];[498, 502, 489, 486];-1;-1;ASSINATURA DO DIRETOR
639;480;48;15;1 VIA
563;320;104;15;11/01/2003
[559, 718, 718, 558];[302, 304, 318, 316];-1;-1;DATA DE NASCIMENTO
565;77;106;16;13/02/1985
[449, 504, 505, 450];[96, 97, 84, 82];-1;-1;DATA DE
[449, 528, 528, 449];[113, 114, 98, 98];-1;-1;EXPEDIÇÃO
