left;top;width;height;transcription
[774, 312, 312, 777];[644, 638, 616, 624];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
734;589;137;20;61.583.476-0
[962, 877, 878, 962];[596, 595, 582, 583];-1;-1;REGISTRO
[963, 905, 906, 963];[565, 564, 578, 579];-1;-1;GERAL
[963, 909, 910, 964];[544, 544, 530, 530];-1;-1;NOME
587;513;385;18;GILTARO OSVALDO CAVALHIERI
[964, 885, 886, 969];[470, 469, 452, 452];-1;-1;FILIAÇÃO
691;433;281;18;TESOLIN PAES POMME
663;396;309;18;TAMBORLIM RIPOLI JURDI
[965, 830, 831, 965];[351, 349, 334, 336];-1;-1;NATURALIDADE
792;318;180;23;GUANHÃES-MG
[965, 851, 851, 965];[273, 272, 257, 258];-1;-1;DOC ORIGEM
688;240;282;16;LEANDRO FERREIRA-MG
578;277;268;16;C.NAS=340 LV=377 FL=7
[336, 145, 145, 335];[342, 339, 325, 327];-1;-1;DATA DE NASCIMENTO
259;313;105;16;12/07/1996
250;581;114;21;07/05/2013
[470, 399, 399, 470];[591, 589, 576, 577];-1;-1;DATA DE
[470, 373, 374, 472];[559, 557, 574, 576];-1;-1;EXPEDIÇÃO
915;125;58;20;NH 95
[669, 430, 430, 671];[95, 92, 71, 75];-1;-1;LEI Nº7 116 DE 29/08/83
439;132;310;15;GEORGINI AGNESINI ANICETO
[668, 450, 450, 667];[110, 106, 123, 127];-1;-1;ASSINATURA DO DIRETOR
216;117;51;15;4 VIA
[966, 931, 930, 966];[178, 176, 193, 194];-1;-1;CPF
