left;top;width;height;transcription
[480, 198, 198, 482];[426, 423, 409, 412];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
451;381;91;12;33.075.173-6
370;331;234;12;VACCARI RIGOGLIO CESCHIN
[596, 564, 564, 596];[360, 360, 350, 350];-1;-1;NOME
[596, 547, 546, 596];[393, 393, 384, 385];-1;-1;REGISTRO
[596, 596, 561, 562];[383, 374, 373, 382];-1;-1;GERAL
417;282;187;12;GHINI COLBO LAVORINI
432;253;170;18;ZELANTE GRIMA TAO
[596, 548, 549, 596];[311, 310, 299, 299];-1;-1;FILIAÇÃO
[596, 514, 515, 597];[236, 235, 225, 226];-1;-1;NATURALIDADE
520;210;83;13;IMARUÍ-SC
348;188;181;11;C.NAS=451 LV=85 FL=431
453;161;151;12;MAJOR ISIDORO-AL
465;133;108;12;380.233.135-41
559;83;44;12;NH 58
[596, 576, 576, 597];[134, 133, 122, 124];-1;-1;CPF
[596, 528, 528, 596];[185, 184, 175, 175];-1;-1;DOC ORIGEM
232;96;230;9;MODESTIA GANDELMAN MARCHESONI
[416, 281, 284, 414];[81, 80, 89, 89];-1;-1;ASSINATURA DO DIRETOR
[411, 269, 270, 416, 416];[57, 57, 69, 71, 57];-1;-1;LEI Nº7 116 DE 29/08/83
140;82;38;12;5 VIA
158;207;79;12;30/03/1967
[214, 95, 96, 214];[233, 232, 222, 223];-1;-1;DATA DE NASCIMENTO
159;380;81;12;03/03/2000
[298, 256, 256, 298];[391, 391, 381, 381];-1;-1;DATA DE
[298, 238, 240, 299];[370, 370, 380, 381];-1;-1;EXPEDIÇÃO
