left;top;width;height;transcription
[774, 312, 312, 777];[644, 638, 616, 624];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
734;589;136;20;31.321.673-3
[962, 877, 878, 962];[596, 595, 582, 583];-1;-1;REGISTRO
[963, 905, 906, 963];[565, 564, 578, 579];-1;-1;GERAL
[963, 909, 910, 964];[544, 544, 530, 530];-1;-1;NOME
523;513;449;18;GUERRINI SEMIRAMES KUDRJAWZEW
[964, 885, 886, 969];[470, 469, 452, 452];-1;-1;FILIAÇÃO
663;433;310;18;IVANHOE FANTATO SEIDI
649;396;323;18;PAGANO FABRIZIO GHEISA
[965, 830, 831, 965];[351, 349, 334, 336];-1;-1;NATURALIDADE
797;318;175;18;VALE REAL-RS
[965, 851, 851, 965];[273, 272, 257, 258];-1;-1;DOC ORIGEM
774;240;196;16;ARCEBURGO-MG
564;277;282;16;C.NAS=476 LV=86 FL=443
[336, 145, 145, 335];[342, 339, 325, 327];-1;-1;DATA DE NASCIMENTO
260;313;106;16;06/02/2014
250;581;114;21;30/07/1992
[470, 399, 399, 470];[591, 589, 576, 577];-1;-1;DATA DE
[470, 373, 374, 472];[559, 557, 574, 576];-1;-1;EXPEDIÇÃO
916;125;57;20;NH 37
[669, 430, 430, 671];[95, 92, 71, 75];-1;-1;LEI Nº7 116 DE 29/08/83
444;132;305;15;BELLINI FRANCISCATTI ZILET
[668, 450, 450, 667];[110, 106, 123, 127];-1;-1;ASSINATURA DO DIRETOR
216;117;50;15;7 VIA
[966, 931, 930, 966];[178, 176, 193, 194];-1;-1;CPF
