left;top;width;height;transcription
[532, 521, 539, 549];[216, 582, 583, 216];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
498;130;18;137;99.898.234-9
[502, 500, 512, 513];[64, 130, 129, 61];-1;-1;REGISTRO
[487, 485, 497, 498];[63, 108, 107, 62];-1;-1;GERAL
[457, 456, 467, 468];[61, 104, 104, 61];-1;-1;NOME
431;51;20;376;RIDOLFI PEDRONI THASSIA
[389, 389, 403, 402];[60, 122, 122, 59];-1;-1;FILIAÇÃO
364;49;20;451;TAKAHASI HEERING AGAMENON
332;48;20;318;BRANQUILHO JILMON T
268;48;18;205;UMBURANAS-BA
[303, 300, 288, 291];[57, 164, 164, 57];-1;-1;NATURALIDADE
[225, 223, 236, 236];[56, 147, 146, 54];-1;-1;DOC ORIGEM
200;45;18;160;CARDOSO-SP
165;86;19;163;500.121.031-36
[155, 156, 167, 167];[54, 81, 81, 53];-1;-1;CPF
101;45;18;68;NH 26
[64, 59, 75, 78];[293, 481, 483, 292];-1;-1;LEI Nº7 116 DE 29/08/83
113;230;14;233;MECUNHE MURILY CASE
[94, 89, 102, 106];[294, 468, 467, 293];-1;-1;ASSINATURA DO DIRETOR
89;604;16;53;1 VIA
258;529;21;112;10/03/1983
[290, 285, 272, 276];[555, 707, 707, 554];-1;-1;DATA DE NASCIMENTO
487;533;18;117;27/12/1995
[504, 502, 490, 492];[452, 509, 509, 451];-1;-1;DATA DE
[475, 473, 488, 489];[452, 529, 530, 451];-1;-1;EXPEDIÇÃO
229;147;19;323;C.NAS=313 LV=211 FL=358
