left;top;width;height;transcription
265;601;431;22;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
623;556;166;20;09.760.188-3
788;561;87;15;REGISTRO
820;545;55;15;GERAL
824;507;53;15;NOME
548;478;332;22;KOCHI KRATKA PICCA
797;424;80;17;FILIAÇÃO
570;353;313;19;SANTACRUZ MARMITT V
[878, 749, 748, 878];[317, 321, 304, 301];-1;-1;NATURALIDADE
618;271;264;25;BONFINÓPOLIS-GO
[876, 765, 764, 877];[235, 236, 222, 220];-1;-1;DOC ORIGEM
405;231;362;20;C.NAS=313 LV=289 FL=199
632;188;250;23;VITÓRIA DO JARI-AP
[877, 843, 844, 877];[151, 151, 137, 137];-1;-1;CPF
662;149;175;19;012.455.838-08
757;106;129;9;VARGEM ALEGRE-MG
749;65;64;16;NH 59
456;92;210;15;MENDO CADIDE HALF
[601, 385, 385, 600];[74, 76, 60, 59];-1;-1;ASSINATURA DO DIRETOR
[595, 373, 374, 595];[41, 46, 24, 23];-1;-1;LEI Nº7 116 DE 29/08/83
171;66;58;23;7 VIA
201;275;124;18;22/06/1962
[295, 103, 103, 297];[322, 321, 306, 307];-1;-1;DATA DE NASCIMENTO
197;564;124;18;20/07/1976
[420, 349, 349, 420];[581, 582, 566, 566];-1;-1;DATA DE
[420, 324, 324, 420];[550, 549, 565, 565];-1;-1;EXPEDIÇÃO
357;146;178;24;03621/2095
