left;top;width;height;transcription
[39, 45, 67, 59];[774, 312, 312, 777];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
74;734;19;137;02.967.492-7
[87, 88, 101, 100];[962, 877, 878, 962];-1;-1;REGISTRO
[118, 119, 105, 104];[963, 905, 906, 963];-1;-1;GERAL
[139, 139, 153, 153];[963, 909, 910, 964];-1;-1;NOME
152;638;18;334;MALANDRIN THAILA PINAYA
[213, 214, 231, 231];[964, 885, 886, 969];-1;-1;FILIAÇÃO
232;614;18;358;PUELLES FIORI WENDERSON
269;584;18;388;BUSTAMANTE INARA SZTOKFISZ
[332, 334, 349, 347];[965, 830, 831, 965];-1;-1;NATURALIDADE
347;753;18;219;PITANGUEIRAS-SP
[410, 411, 426, 425];[965, 851, 851, 965];-1;-1;DOC ORIGEM
427;843;16;127;CAIABU-SP
390;554;16;292;C.NAS=211 LV=397 FL=101
[341, 344, 358, 356];[336, 145, 145, 335];-1;-1;DATA DE NASCIMENTO
354;260;16;106;06/01/1983
81;250;21;114;23/08/1965
[92, 94, 107, 106];[470, 399, 399, 470];-1;-1;DATA DE
[124, 126, 109, 107];[470, 373, 374, 472];-1;-1;EXPEDIÇÃO
538;915;20;58;NH 95
[588, 591, 612, 608];[669, 430, 430, 671];-1;-1;LEI Nº7 116 DE 29/08/83
536;455;15;294;PAVONI FORATO SHINKAWA
[573, 577, 560, 556];[668, 450, 450, 667];-1;-1;ASSINATURA DO DIRETOR
551;216;15;51;5 VIA
[505, 507, 490, 489];[966, 931, 930, 966];-1;-1;CPF
