left;top;width;height;transcription
[291, 294, 754, 754, 294];[60, 61, 70, 51, 44];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
203;91;167;20;78.530.928-7
176;131;483;23;SPINASSE LAYSA BATAGELLO
98;167;91;20;SALES
[99, 177, 177, 99];[228, 229, 211, 211];-1;-1;FILIAÇÃO
98;242;465;28;ELIER THOMAZO CAMOLEZI
97;283;536;24;NOUGALLI MARACAJA MERCES
[97, 230, 230, 94];[344, 347, 330, 328];-1;-1;NATURALIDADE
97;357;352;29;ESPIGÃO D´OESTE-RO
[95, 208, 207, 94];[421, 423, 408, 408];-1;-1;DOC ORIGEM
92;442;173;23;CAIÇARA-RS
222;405;362;21;C.NAS=409 LV=373 FL=133
146;482;186;20;727.470.932-12
[94, 124, 124, 93];[503, 503, 488, 488];-1;-1;CPF
91;559;75;19;NH 32
[391, 630, 627, 391];[606, 610, 593, 589];-1;-1;LEI Nº7 116 DE 29/08/83
312;530;262;20;CLEBSON SAULLO SACCHI
[392, 609, 608, 393];[572, 577, 563, 559];-1;-1;ASSINATURA DO DIRETOR
797;571;56;18;1 VIA
703;374;141;20;15/08/2005
[724, 915, 914, 722];[356, 360, 345, 341];-1;-1;DATA DE NASCIMENTO
707;101;124;19;03/11/1974
[592, 690, 689, 592];[125, 126, 110, 109];-1;-1;EXPEDIÇÃO
[593, 663, 663, 593];[92, 93, 109, 107];-1;-1;DATA DE
[103, 186, 186, 101];[98, 100, 84, 83];-1;-1;REGISTRO
[102, 160, 159, 103];[115, 117, 101, 101];-1;-1;GERAL
[100, 155, 154, 101];[149, 151, 136, 136];-1;-1;NOME
