left;top;width;height;transcription
[480, 198, 198, 482];[426, 423, 408, 411];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
450;382;92;12;16.216.701-5
[596, 546, 545, 597];[393, 394, 383, 384];-1;-1;REGISTRO
[596, 562, 562, 597];[373, 372, 382, 382];-1;-1;GERAL
[597, 564, 566, 597];[352, 351, 359, 361];-1;-1;NOME
416;332;188;17;LAIZA MOTTER BEDONE
[598, 548, 550, 597];[301, 299, 311, 311];-1;-1;FILIAÇÃO
438;282;165;11;DARINI ZWICKER WON
431;257;171;12;TIRACHI LORO TAUANE
[596, 514, 515, 597];[236, 235, 225, 227];-1;-1;NATURALIDADE
436;209;166;13;ROSÁRIO DO SUL-RS
330;188;197;17;C.NAS=295 LV=143 FL=52
[597, 527, 527, 597];[186, 184, 173, 175];-1;-1;DOC ORIGEM
541;162;63;9;EMAS-PB
485;134;89;9;074.865.181-04
[597, 576, 577, 598];[134, 133, 123, 123];-1;-1;CPF
561;85;44;12;NH 13
279;95;184;14;ZANGRANDE SUTTI SIMONASSI
[414, 281, 281, 414];[81, 80, 89, 91];-1;-1;ASSINATURA DO DIRETOR
[416, 270, 270, 416];[59, 57, 70, 71];-1;-1;LEI Nº7 116 DE 29/08/83
145;82;35;11;5 VIA
169;208;70;11;05/08/1981
[216, 95, 96, 216];[233, 232, 222, 223];-1;-1;DATA DE NASCIMENTO
161;380;77;12;16/04/1976
[298, 257, 256, 298];[392, 391, 382, 381];-1;-1;DATA DE
[298, 238, 240, 299];[369, 371, 380, 380];-1;-1;EXPEDIÇÃO
