left;top;width;height;transcription
293;61;464;23;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
255;93;164;21;70.432.153-1
103;95;87;17;REGISTRO
102;114;57;17;GERAL
101;160;55;18;NOME
101;219;81;20;FILIAÇÃO
109;244;301;26;PANHOCA SALVO
107;287;235;23;CALLE PINELLI
101;336;136;19;NATURALIDADE
107;356;156;34;POÇÃO-PE
102;425;115;17;DOC ORIGEM
98;515;35;19;CPF
154;514;186;20;122.912.925-10
178;146;454;19;CASSIAVILLANI BRAUL ITALIANO
104;448;352;19;C.NAS=323 LV=136 FL=432
104;474;112;20;ACAUÃ-PI
[408, 628, 628, 407];[597, 600, 585, 584];-1;-1;ASSINATURA DO DIRETOR
[400, 646, 646, 400];[629, 630, 611, 610];-1;-1;LEI Nº7 116 DE 29/08/83
760;96;112;16;16/10/1980
[597, 675, 672, 597];[98, 99, 115, 114];-1;-1;DATA DE
[600, 698, 696, 597];[132, 131, 114, 115];-1;-1;EXPEDIÇÃO
[914, 718, 720, 916];[342, 343, 360, 358];-1;-1;DATA DE NASCIMENTO
760;367;104;16;15/09/2017
