left;top;width;height;transcription
[24, 20, 39, 43];[603, 230, 229, 603];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
69;548;15;125;32.259.097-8
[75, 74, 87, 88];[757, 692, 691, 758];-1;-1;REGISTRO
[102, 102, 89, 91];[757, 712, 713, 758];-1;-1;GERAL
[120, 119, 132, 132];[758, 715, 715, 758];-1;-1;NOME
135;506;16;247;NURY BERLINGA COP
[185, 185, 202, 202];[757, 692, 693, 757];-1;-1;FILIAÇÃO
236;428;16;322;HANNAH MATALLO ZANGRAN
[287, 286, 298, 298];[755, 647, 648, 757];-1;-1;NATURALIDADE
300;609;18;139;DIONÍSIO-MG
334;369;16;280;C.NAS=438 LV=403 FL=492
[354, 354, 365, 367];[754, 663, 663, 755];-1;-1;DOC ORIGEM
370;628;15;119;OLARIA-MG
404;570;16;138;306.941.442-74
[423, 423, 436, 436];[753, 727, 728, 754];-1;-1;CPF
445;402;11;172;SPURI AMICUCCI HYON
[479, 476, 464, 467];[508, 331, 332, 510];-1;-1;ASSINATURA DO DIRETOR
[493, 490, 505, 507];[509, 316, 316, 508];-1;-1;LEI Nº7 116 DE 29/08/83
470;689;15;58;NH 75
299;174;15;96;06/03/1981
[280, 279, 291, 293];[250, 93, 93, 250];-1;-1;DATA DE NASCIMENTO
65;168;15;106;22/02/1968
[71, 70, 83, 84];[365, 308, 308, 364];-1;-1;DATA DE
[99, 98, 82, 85];[363, 286, 286, 364];-1;-1;EXPEDIÇÃO
466;145;14;42;7 VIA
