left;top;width;height;transcription
[279, 281, 746, 749, 278];[26, 26, 28, 48, 47];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
199;66;135;16;25.822.625-0
[85, 168, 167, 83];[76, 77, 91, 91];-1;-1;REGISTRO
[83, 140, 140, 85];[108, 109, 95, 94];-1;-1;GERAL
174;106;326;15;BELINASSI SALEZIA DULCINEIA
[83, 136, 136, 83];[129, 129, 144, 143];-1;-1;NOME
99;143;80;16;FARIAS
[85, 161, 161, 83];[205, 206, 223, 222];-1;-1;FILIAÇÃO
98;218;317;21;VIGETA BRAVIN CHIARINELLI
97;261;313;18;MATAS ANDREAS BRETAN
[83, 215, 215, 82];[324, 325, 338, 338];-1;-1;NATURALIDADE
99;340;179;16;APUCARANA-PR
222;382;260;15;C.NAS=49 LV=413 FL=475
[81, 195, 193, 82];[403, 404, 418, 417];-1;-1;DOC ORIGEM
99;419;124;17;APERIBÉ-RJ
148;456;150;16;278.084.848-06
[80, 114, 114, 80];[483, 484, 498, 496];-1;-1;CPF
96;533;57;15;NH 37
302;523;283;12;GUASCO CASCIANO BREGAGNOLO
[386, 606, 604, 386];[559, 559, 545, 545];-1;-1;ASSINATURA DO DIRETOR
[384, 623, 622, 383];[593, 594, 576, 575];-1;-1;LEI Nº7 116 DE 29/08/83
798;534;59;18;5 VIA
702;342;114;16;27/05/2006
[715, 913, 913, 714];[324, 325, 339, 340];-1;-1;DATA DE NASCIMENTO
703;68;106;15;09/09/1969
[581, 651, 650, 580];[76, 77, 92, 91];-1;-1;DATA DE
[581, 677, 677, 580];[96, 95, 109, 109];-1;-1;EXPEDIÇÃO
