left;top;width;height;transcription
[98, 96, 118, 123];[761, 313, 312, 760];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
146;683;22;177;01.757.721-4
235;633;20;321;BAROLI MERCHI SISTE
318;599;18;354;SADEK ELEONORA LONGANO
361;618;19;331;BUCCI PANSANI RUFINO
437;801;23;150;CAJAPIÓ-MA
482;524;19;307;C.NAS=357 LV=346 FL=435
526;834;18;116;APODI-RN
566;727;20;175;051.137.169-10
656;871;19;75;NH 98
[717, 716, 697, 697];[642, 413, 414, 643];-1;-1;LEI Nº7 116 DE 29/08/83
638;424;14;297;ZAMARZAHL WLAMIR BERGOLI
[680, 678, 664, 665];[644, 430, 432, 643];-1;-1;ASSINATURA DO DIRETOR
[623, 623, 606, 607];[942, 908, 909, 941];-1;-1;CPF
[433, 431, 446, 447];[942, 815, 816, 943];-1;-1;NATURALIDADE
[304, 305, 320, 320];[945, 870, 870, 945];-1;-1;FILIAÇÃO
[163, 163, 176, 178];[947, 868, 868, 948];-1;-1;REGISTRO
[198, 198, 182, 182];[946, 893, 894, 950];-1;-1;GERAL
[220, 220, 235, 234];[946, 895, 895, 948];-1;-1;NOME
[160, 160, 176, 176];[475, 410, 410, 476];-1;-1;DATA DE
[196, 196, 177, 179];[473, 382, 385, 474];-1;-1;EXPEDIÇÃO
143;258;18;123;28/03/1957
438;255;18;116;09/03/1964
650;218;18;59;9 VIA
[518, 519, 535, 534];[941, 834, 834, 941];-1;-1;DOC ORIGEM
[430, 429, 443, 445];[340, 150, 150, 339];-1;-1;DATA DE NASCIMENTO
562;397;28;191;02195/7561
