left;top;width;height;transcription
[326, 519, 518, 325];[524, 522, 507, 509];-1;-1;LEI Nº7 116 DE 29/08/83
[324, 501, 501, 324];[494, 493, 481, 483];-1;-1;ASSINATURA DO DIRETOR
262;461;264;12;CORDERO CINAGAWA ORTENZIO
641;478;49;15;9 VIA
80;485;64;16;NH 88
[80, 107, 106, 80];[441, 440, 427, 429];-1;-1;CPF
119;418;139;20;404.698.863-07
82;382;184;18;SANTA CECÍLIA-SC
[81, 173, 172, 79];[374, 371, 358, 359];-1;-1;DOC ORIGEM
180;348;295;16;C.NAS=368 LV=255 FL=298
78;315;216;21;VÁRZEA DO POÇO-BA
[77, 188, 188, 78];[307, 305, 293, 294];-1;-1;NATURALIDADE
79;252;248;15;RODINO URATANI ANON
[577, 730, 730, 578];[302, 300, 287, 290];-1;-1;DATA DE NASCIMENTO
561;313;97;15;12/02/1985
78;218;325;20;POZZUTO VERUSCA MARGONARI
[77, 142, 141, 78];[208, 208, 192, 193];-1;-1;FILIAÇÃO
75;150;333;16;MARLIS ROTULO PATRIARCA
[77, 122, 121, 76];[141, 141, 127, 129];-1;-1;NOME
[77, 124, 123, 77];[112, 111, 98, 100];-1;-1;GERAL
[78, 144, 144, 77];[84, 83, 96, 97];-1;-1;REGISTRO
158;82;135;16;22.331.086-4
[233, 600, 599, 233];[57, 56, 41, 43];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
556;78;113;16;25/07/1977
[465, 544, 544, 466];[108, 106, 93, 93];-1;-1;EXPEDIÇÃO
[466, 525, 525, 465];[79, 80, 93, 92];-1;-1;DATA DE
