left;top;width;height;transcription
[178, 460, 460, 176];[49, 52, 66, 63];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
116;82;91;12;33.075.173-6
54;132;234;12;VACCARI RIGOGLIO CESCHIN
[62, 94, 94, 62];[115, 115, 125, 125];-1;-1;NOME
[62, 111, 112, 62];[82, 82, 91, 90];-1;-1;REGISTRO
[62, 62, 97, 96];[92, 101, 102, 93];-1;-1;GERAL
54;181;187;12;GHINI COLBO LAVORINI
56;204;170;18;ZELANTE GRIMA TAO
[62, 110, 109, 62];[164, 165, 176, 176];-1;-1;FILIAÇÃO
[62, 144, 143, 61];[239, 240, 250, 249];-1;-1;NATURALIDADE
55;252;83;13;IMARUÍ-SC
129;276;181;11;C.NAS=451 LV=85 FL=431
54;302;151;12;MAJOR ISIDORO-AL
85;330;108;12;380.233.135-41
55;380;44;12;NH 58
[62, 82, 82, 61];[341, 342, 353, 351];-1;-1;CPF
[62, 130, 130, 62];[290, 291, 300, 300];-1;-1;DOC ORIGEM
196;370;230;9;MODESTIA GANDELMAN MARCHESONI
[242, 377, 374, 244];[394, 395, 386, 386];-1;-1;ASSINATURA DO DIRETOR
[247, 389, 388, 242, 242];[418, 418, 406, 404, 418];-1;-1;LEI Nº7 116 DE 29/08/83
480;381;38;12;5 VIA
421;256;79;12;30/03/1967
[444, 563, 562, 444];[242, 243, 253, 252];-1;-1;DATA DE NASCIMENTO
418;83;81;12;03/03/2000
[360, 402, 402, 360];[84, 84, 94, 94];-1;-1;DATA DE
[360, 420, 418, 359];[105, 105, 95, 94];-1;-1;EXPEDIÇÃO
