left;top;width;height;transcription
[722, 276, 276, 725];[675, 670, 644, 650];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
625;602;176;22;65.071.299-7
[895, 815, 817, 896];[622, 621, 607, 608];-1;-1;REGISTRO
[896, 843, 845, 896];[589, 589, 603, 604];-1;-1;GERAL
[895, 846, 846, 897];[564, 563, 548, 549];-1;-1;NOME
432;514;467;23;MODENA MESSINEO HONORA
[898, 822, 823, 898];[480, 479, 461, 463];-1;-1;FILIAÇÃO
462;425;438;28;CEBIM EBER CANELLA
373;383;529;27;BEZNOS SAGLIETTI AMODIO
[901, 772, 774, 901];[353, 350, 335, 337];-1;-1;NATURALIDADE
694;303;208;26;ÁGUA BOA-MT
[902, 791, 792, 903];[267, 264, 250, 251];-1;-1;DOC ORIGEM
541;213;363;24;NOVA ANDRADINA-MS
[903, 871, 871, 904];[179, 178, 163, 163];-1;-1;CPF
648;173;211;22;201.305.173-56
826;87;82;22;NH 62
[626, 394, 395, 627];[74, 70, 49, 54];-1;-1;LEI Nº7 116 DE 29/08/83
176;73;59;18;7 VIA
393;115;296;12;TRAN MONTAGNERI STRAVOGIANNIS
[614, 406, 407, 614];[88, 87, 104, 105];-1;-1;ASSINATURA DO DIRETOR
[296, 107, 107, 296];[345, 343, 327, 330];-1;-1;DATA DE NASCIMENTO
164;289;142;20;24/07/1953
345;251;441;26;C.NAS=239 LV=351 FL=30
167;592;151;23;19/02/1972
[424, 356, 357, 425];[616, 615, 599, 599];-1;-1;DATA DE
[423, 331, 332, 425];[581, 580, 598, 598];-1;-1;EXPEDIÇÃO
