left;top;width;height;transcription
[426, 423, 408, 411];[178, 460, 460, 176];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
377;116;17;91;11.242.179-9
[393, 394, 383, 384];[62, 112, 113, 61];-1;-1;REGISTRO
[373, 372, 382, 382];[62, 96, 96, 61];-1;-1;GERAL
[352, 351, 359, 361];[61, 94, 92, 61];-1;-1;NOME
332;54;17;276;MANGIALARDO SCIGLIANO BRASIL
[301, 299, 311, 311];[60, 110, 108, 61];-1;-1;FILIAÇÃO
281;55;12;178;MONIQUE BURIN FREDY
257;55;12;193;BORELLA BILL ANDRIACA
[236, 235, 225, 227];[62, 144, 143, 61];-1;-1;NATURALIDADE
207;56;14;111;URUÇUCA-BA
188;131;12;206;C.NAS=161 LV=335 FL=197
[186, 184, 173, 175];[61, 131, 131, 61];-1;-1;DOC ORIGEM
161;55;11;118;POUSO ALTO-MG
134;86;9;86;155.370.201-81
[134, 133, 123, 123];[61, 82, 81, 60];-1;-1;CPF
85;53;12;44;NH 68
95;194;14;204;LUCIMEIA ANARELLI KLEINDIENST
[81, 80, 89, 91];[244, 377, 377, 244];-1;-1;ASSINATURA DO DIRETOR
[59, 57, 70, 71];[242, 388, 388, 242];-1;-1;LEI Nº7 116 DE 29/08/83
82;477;11;36;4 VIA
208;419;11;71;04/09/1973
[233, 232, 222, 223];[442, 563, 562, 442];-1;-1;DATA DE NASCIMENTO
380;420;12;76;12/09/1961
[392, 391, 382, 381];[360, 401, 402, 360];-1;-1;DATA DE
[369, 371, 380, 380];[360, 420, 418, 359];-1;-1;EXPEDIÇÃO
