left;top;width;height;transcription
602;293;23;464;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
572;254;21;165;20.352.861-1
574;103;17;87;REGISTRO
555;102;17;57;GERAL
508;101;18;55;NOME
447;101;20;81;FILIAÇÃO
416;109;26;272;OLIANI COLLETI
376;107;23;292;FRANCESCHET AN
331;101;19;136;NATURALIDADE
302;106;28;227;ARAMBARÉ-RS
244;102;17;115;DOC ORIGEM
152;98;19;35;CPF
152;152;20;188;966.692.216-90
521;178;19;336;ALAS BENATTO STARCK
219;104;19;352;C.NAS=261 LV=434 FL=236
191;104;17;205;CHARQUEADA-SP
[89, 86, 101, 102];[408, 628, 628, 407];-1;-1;ASSINATURA DO DIRETOR
[57, 56, 75, 76];[400, 646, 646, 400];-1;-1;LEI Nº7 116 DE 29/08/83
574;758;16;114;04/06/1989
[588, 587, 571, 572];[597, 675, 672, 597];-1;-1;DATA DE
[554, 555, 572, 571];[600, 698, 696, 597];-1;-1;EXPEDIÇÃO
[344, 343, 326, 328];[914, 718, 720, 916];-1;-1;DATA DE NASCIMENTO
303;758;16;106;26/12/1967
