left;top;width;height;transcription
[229, 595, 595, 228];[77, 82, 66, 62];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
144;93;116;17;09.311.189-7
[80, 146, 145, 80];[94, 95, 107, 107];-1;-1;REGISTRO
[80, 126, 125, 80];[122, 122, 111, 109];-1;-1;GERAL
[79, 120, 121, 79];[139, 139, 151, 151];-1;-1;NOME
62;160;201;15;MOLL JUNS DASSAN
[78, 142, 141, 77];[203, 204, 219, 218];-1;-1;FILIAÇÃO
60;225;254;15;ZENSHI PRAES MELLINA
61;258;267;20;SEFRIN JOSELEIDE FRANCI
77;304;108;14;NATURALIDADE
77;370;92;14;DOC ORIGEM
101;421;139;16;359.207.915-86
[76, 101, 102, 74];[452, 451, 438, 440];-1;-1;CPF
61;487;58;15;NH 52
[313, 503, 503, 313];[543, 546, 527, 526];-1;-1;LEI Nº7 116 DE 29/08/83
251;482;218;12;DIPOLITTO TAKAYOSHI YUBA
[315, 487, 487, 315];[512, 514, 502, 501];-1;-1;ASSINATURA DO DIRETOR
621;489;49;15;9 VIA
61;390;255;18;CRUZEIRO DO IGUAÇU-PR
[576, 726, 727, 574];[309, 310, 323, 321];-1;-1;DATA DE NASCIMENTO
62;323;216;15;MONTE CASTELO-SC
545;98;81;12;04/12/1995
[467, 525, 524, 467];[98, 99, 111, 110];-1;-1;DATA DE
[466, 547, 546, 466];[125, 125, 113, 111];-1;-1;EXPEDIÇÃO
542;326;124;18;05/04/2006
157;356;363;20;C.NAS=203 LV=344 FL=226
