left;top;width;height;transcription
[607, 600, 622, 629];[296, 762, 762, 298];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
570;199;20;137;39.489.147-8
[579, 579, 595, 595];[103, 190, 189, 105];-1;-1;REGISTRO
[560, 560, 575, 575];[103, 159, 157, 103];-1;-1;GERAL
[525, 521, 538, 538];[106, 160, 160, 106];-1;-1;NOME
[444, 443, 462, 462];[99, 181, 180, 98];-1;-1;FILIAÇÃO
412;97;20;442;TAKECITA MATSUHASHI DENIZE
372;99;20;376;CORDELINI DJMAL OPATA
[339, 337, 353, 354];[98, 238, 236, 97];-1;-1;NATURALIDADE
300;92;18;246;CARLOS GOMES-RS
[257, 256, 271, 273];[94, 213, 213, 94];-1;-1;DOC ORIGEM
[158, 157, 175, 175];[93, 131, 129, 93];-1;-1;CPF
106;87;16;60;NH 39
179;145;16;160;094.363.303-67
219;91;19;219;CAMBUQUIRA-MG
254;222;21;346;C.NAS=106 LV=69 FL=438
290;747;20;99;06/12/1996
[329, 325, 341, 344];[707, 901, 901, 706];-1;-1;DATA DE NASCIMENTO
562;706;16;114;22/03/2002
[568, 567, 583, 583];[598, 670, 669, 594];-1;-1;DATA DE
[552, 549, 567, 568];[597, 696, 696, 595];-1;-1;EXPEDIÇÃO
489;100;23;443;GRENGE QUEIROS PALOMINO
[59, 55, 74, 77];[393, 627, 627, 391];-1;-1;LEI Nº7 116 DE 29/08/83
108;309;15;302;MINIENE YONAHA CATANZARO
91;816;16;54;4 VIA
[86, 83, 98, 101];[391, 625, 624, 391];-1;-1;ASSINATURA DO DIRETOR
