left;top;width;height;transcription
759;62;70;19;NH 99
[547, 323, 321, 547];[10, 16, 35, 30];-1;-1;LEI Nº7 116 DE 29/08/83
370;76;251;16;MIOSSI HELOIZE ELBA
[548, 340, 340, 548];[48, 51, 68, 63];-1;-1;ASSINATURA DO DIRETOR
607;146;175;19;390.307.297-40
[826, 794, 794, 826];[115, 117, 133, 130];-1;-1;CPF
675;187;156;26;JERICÓ-PB
[827, 721, 720, 827];[216, 221, 206, 201];-1;-1;DOC ORIGEM
371;237;346;20;C.NAS=43 LV=353 FL=284
708;276;124;20;IBIAM-SC
[828, 703, 703, 830];[300, 303, 290, 287];-1;-1;NATURALIDADE
535;359;302;24;ROCA BIZIO GOBO
367;396;469;31;RAINER REZECK SADOCCO
527;480;307;22;MORIBE GUIZONI SIA
598;562;144;19;15.575.420-8
145;571;131;19;20/01/1991
114;73;59;18;9 VIA
147;285;125;19;24/01/1956
[831, 756, 757, 830];[424, 426, 411, 408];-1;-1;FILIAÇÃO
[833, 781, 783, 834];[505, 507, 492, 491];-1;-1;NOME
[833, 778, 779, 833];[526, 528, 542, 541];-1;-1;GERAL
[832, 753, 752, 833];[561, 562, 548, 546];-1;-1;REGISTRO
[660, 230, 231, 659];[592, 598, 617, 609];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
[243, 65, 65, 243];[307, 312, 298, 293];-1;-1;DATA DE NASCIMENTO
[374, 283, 283, 377];[535, 537, 555, 550];-1;-1;EXPEDIÇÃO
[376, 307, 307, 375];[569, 571, 556, 555];-1;-1;DATA DE
