left;top;width;height;transcription
[761, 313, 312, 760];[722, 724, 702, 697];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
684;652;176;22;95.149.108-8
536;565;418;20;FABIANO MALCON MARABINI
670;484;283;18;VALILLO CASTELA TSAI
552;440;397;19;BATOCCIO CATAO TETZLAFF
722;360;229;18;CURRAL VELHO-PB
538;319;293;19;C.NAS=188 LV=70 FL=468
781;276;168;23;SÃO TOMÉ-RN
727;235;175;19;384.144.659-00
874;145;72;19;NH 01
[642, 413, 414, 643];[103, 104, 123, 123];-1;-1;LEI Nº7 116 DE 29/08/83
455;168;266;18;MURAYA DALTRO JACOBINI
[644, 430, 432, 643];[140, 142, 156, 155];-1;-1;ASSINATURA DO DIRETOR
[942, 908, 909, 941];[197, 197, 214, 213];-1;-1;CPF
[942, 815, 816, 943];[387, 389, 374, 373];-1;-1;NATURALIDADE
[945, 870, 870, 945];[516, 515, 500, 500];-1;-1;FILIAÇÃO
[947, 868, 868, 948];[657, 657, 644, 642];-1;-1;REGISTRO
[946, 893, 894, 950];[622, 622, 638, 638];-1;-1;GERAL
[946, 895, 895, 948];[600, 600, 585, 586];-1;-1;NOME
[475, 410, 410, 476];[660, 660, 644, 644];-1;-1;DATA DE
[473, 382, 385, 474];[624, 624, 643, 641];-1;-1;EXPEDIÇÃO
260;659;121;18;01/01/1951
255;364;116;18;23/07/1964
218;152;60;18;4 VIA
[941, 834, 834, 941];[302, 301, 285, 286];-1;-1;DOC ORIGEM
[340, 150, 150, 339];[390, 391, 377, 375];-1;-1;DATA DE NASCIMENTO
393;230;195;28;53573/2933
