left;top;width;height;transcription
[223, 590, 590, 222];[50, 59, 41, 33];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
161;74;138;20;44.204.911-0
78;141;332;20;VILLA OROSCO ENOCH
[70, 138, 137, 69];[83, 86, 71, 73];-1;-1;REGISTRO
[70, 115, 115, 69];[99, 100, 88, 87];-1;-1;GERAL
[70, 112, 113, 69];[127, 129, 116, 115];-1;-1;NOME
[68, 131, 131, 68];[196, 198, 183, 182];-1;-1;FILIAÇÃO
81;206;301;18;POSSETI TERCARIOLI HIT
80;240;396;20;ZANDONA INGRID HERMANO
[569, 725, 725, 567];[305, 310, 297, 293];-1;-1;DATA DE NASCIMENTO
558;316;104;17;15/12/1953
177;342;337;20;C.NAS=150 LV=414 FL=92
[64, 155, 155, 65];[361, 363, 350, 348];-1;-1;DOC ORIGEM
[67, 173, 173, 66];[292, 296, 283, 281];-1;-1;NATURALIDADE
78;305;187;16;CARINHANHA-BA
78;367;148;27;LENÇÓIS-BA
117;406;163;18;296.401.822-73
[63, 91, 90, 63];[429, 430, 417, 418];-1;-1;CPF
71;470;55;15;NH 86
268;458;183;11;LASCIO JAMRA MAGGIOTTO
[303, 479, 478, 304];[489, 492, 479, 477];-1;-1;ASSINATURA DO DIRETOR
[302, 493, 493, 301];[516, 521, 505, 501];-1;-1;LEI Nº7 116 DE 29/08/83
633;482;53;16;6 VIA
560;83;116;18;06/07/1967
[464, 517, 518, 462];[93, 94, 80, 81];-1;-1;DATA DE
[463, 540, 540, 462];[109, 110, 95, 94];-1;-1;EXPEDIÇÃO
