left;top;width;height;transcription
[73, 80, 102, 98];[778, 296, 297, 780];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
[118, 120, 135, 134];[979, 890, 892, 980];-1;-1;REGISTRO
[152, 154, 137, 137];[980, 918, 920, 980];-1;-1;GERAL
108;730;18;137;86.830.973-4
[170, 173, 189, 186];[980, 924, 925, 981];-1;-1;NOME
189;630;19;339;PATEO FACURE ANDREU
[250, 252, 269, 267];[979, 901, 901, 981];-1;-1;FILIAÇÃO
269;609;19;362;CHICONE PUCINELLI THAIZE
310;627;19;338;FIAMENGHI IKUNO VIEGAS
[370, 373, 387, 385];[982, 844, 844, 983];-1;-1;NATURALIDADE
380;825;23;145;TIANGUÁ-CE
423;355;21;489;CMC= TAIPAS DO TOCANTINS-TO ,SEDE
462;859;16;112;IBIARA-PB
[451, 452, 466, 464];[981, 867, 867, 982];-1;-1;DOC ORIGEM
504;746;20;176;457.501.415-00
[531, 533, 550, 548];[983, 949, 950, 984];-1;-1;CPF
581;903;19;71;NH 75
588;584;12;167;BERT HIKOJI ENNES
[622, 625, 611, 608];[668, 442, 443, 667];-1;-1;ASSINATURA DO DIRETOR
[638, 642, 660, 658];[669, 424, 424, 671];-1;-1;LEI Nº7 116 DE 29/08/83
588;190;18;57;7 VIA
389;237;18;114;16/01/1958
[377, 379, 397, 391];[332, 130, 131, 334];-1;-1;DATA DE NASCIMENTO
111;224;19;124;21/08/2007
[124, 125, 141, 139];[473, 400, 401, 472];-1;-1;DATA DE
[158, 159, 142, 139];[471, 373, 374, 472];-1;-1;EXPEDIÇÃO
