left;top;width;height;transcription
[35, 24, 48, 61];[768, 302, 299, 768];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
75;653;22;176;65.521.890-7
[96, 95, 109, 110];[955, 871, 871, 955];-1;-1;REGISTRO
[129, 129, 115, 115];[955, 896, 896, 955];-1;-1;GERAL
[165, 165, 149, 151];[954, 899, 901, 955];-1;-1;NOME
151;217;28;708;MUHRINGER SCHICHVARGER GRAEL
236;392;27;533;CIAMPONE KASSIA ARNOSTI
277;538;27;387;OLIARI BAGNARA SO
369;805;26;116;UBÁ-MG
406;400;23;395;C.NAS=485 LV=59 FL=242
446;701;28;220;CABREÚVA-SP
492;653;23;212;543.253.060-05
580;839;20;76;NH 82
[528, 527, 543, 545];[944, 910, 910, 945];-1;-1;CPF
[443, 440, 456, 459];[946, 831, 831, 947];-1;-1;DOC ORIGEM
[358, 356, 371, 375];[948, 813, 813, 950];-1;-1;NATURALIDADE
554;392;18;327;GREICY TAKITANE PAMELA
[600, 595, 579, 585];[639, 417, 420, 639];-1;-1;ASSINATURA DO DIRETOR
[638, 630, 611, 616];[639, 401, 401, 640];-1;-1;LEI Nº7 116 DE 29/08/83
565;151;19;68;4 VIA
358;181;20;141;24/09/1997
[341, 337, 353, 359];[317, 120, 120, 316];-1;-1;DATA DE NASCIMENTO
64;179;22;149;27/01/1987
[98, 97, 81, 83];[460, 392, 392, 461];-1;-1;DATA DE
[118, 116, 97, 98];[460, 362, 364, 461];-1;-1;EXPEDIÇÃO
[231, 230, 250, 251];[953, 873, 873, 954];-1;-1;FILIAÇÃO
