left;top;width;height;transcription
[32, 39, 59, 55];[748, 280, 279, 749];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
74;699;19;145;50.356.508-8
[134, 134, 148, 148];[889, 942, 943, 889];-1;-1;NOME
[82, 83, 96, 96];[940, 856, 856, 941];-1;-1;REGISTRO
[112, 113, 101, 99];[941, 882, 882, 940];-1;-1;GERAL
151;542;20;401;LOSCALZO TESTONE MAYSA
[211, 210, 226, 226];[943, 863, 863, 944];-1;-1;FILIAÇÃO
227;571;20;375;TESTASICCA COURI NEEFF
266;671;20;274;MAIDY MEGA XENIA
[324, 326, 340, 338];[944, 809, 809, 945];-1;-1;NATURALIDADE
336;825;23;122;JACUÍ-MG
381;491;20;330;C.NAS=62 LV=28 FL=410
413;487;25;458;BRASILÂNDIA DO TOCANTINS-TO
458;722;19;173;312.681.933-80
[483, 484, 498, 498];[945, 911, 911, 945];-1;-1;CPF
536;883;16;64;NH 88
525;408;15;314;TIKAMI BELINGIERI MARRAIANA
[563, 567, 553, 549];[642, 419, 421, 643];-1;-1;ASSINATURA DO DIRETOR
[580, 583, 600, 598];[644, 404, 404, 644];-1;-1;LEI Nº7 116 DE 29/08/83
543;184;18;58;3 VIA
[330, 331, 347, 343];[307, 112, 112, 308];-1;-1;DATA DE NASCIMENTO
[405, 403, 417, 418];[831, 947, 947, 830];-1;-1;DOC ORIGEM
79;217;18;121;02/04/1981
[86, 86, 100, 98];[442, 375, 376, 443];-1;-1;DATA DE
[102, 103, 119, 119];[444, 347, 348, 445];-1;-1;EXPEDIÇÃO
348;197;21;141;22/08/1987
