left;top;width;height;transcription
[49, 52, 66, 63];[480, 198, 198, 482];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
82;451;12;93;93.801.477-8
132;378;12;225;PALTRINIERI FARES NAMBA
[115, 115, 125, 125];[596, 564, 564, 596];-1;-1;NOME
[82, 82, 91, 90];[596, 547, 546, 596];-1;-1;REGISTRO
[92, 101, 102, 93];[596, 596, 561, 562];-1;-1;GERAL
181;386;13;218;ODANI ORTULAN CLAYTON
206;393;12;209;CIROMAR KOU MANGUINO
[164, 165, 176, 176];[596, 548, 549, 596];-1;-1;FILIAÇÃO
[239, 240, 250, 249];[596, 514, 515, 597];-1;-1;NATURALIDADE
253;485;12;118;FORQUILHA-CE
276;348;11;181;C.NAS=150 LV=147 FL=11
300;474;14;130;SIMOLÂNDIA-GO
330;464;12;111;980.725.544-92
381;559;11;44;NH 44
[341, 342, 353, 351];[596, 576, 576, 597];-1;-1;CPF
[290, 291, 300, 300];[596, 528, 528, 596];-1;-1;DOC ORIGEM
370;306;9;157;DATE PACIORNIK BETHIOL
[394, 395, 386, 386];[416, 281, 284, 414];-1;-1;ASSINATURA DO DIRETOR
[418, 418, 406, 404, 418];[411, 269, 270, 416, 416];-1;-1;LEI Nº7 116 DE 29/08/83
381;140;12;39;9 VIA
256;157;12;80;30/06/1998
[242, 243, 253, 252];[214, 95, 96, 214];-1;-1;DATA DE NASCIMENTO
83;161;12;79;26/05/2011
[84, 84, 94, 94];[298, 256, 256, 298];-1;-1;DATA DE
[105, 105, 95, 94];[298, 238, 240, 299];-1;-1;EXPEDIÇÃO
