left;top;width;height;transcription
[65, 72, 50, 43];[738, 272, 272, 736];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
82;697;19;139;44.161.618-5
[93, 93, 77, 77];[931, 844, 845, 929];-1;-1;REGISTRO
[112, 112, 97, 97];[931, 875, 877, 931];-1;-1;GERAL
[147, 151, 134, 134];[928, 874, 874, 928];-1;-1;NOME
[228, 229, 210, 210];[935, 853, 854, 936];-1;-1;FILIAÇÃO
240;542;20;396;STOLLAR CLELTON BLASCO
280;496;20;438;BERGAME REVIGLIO WILBONH
[333, 335, 319, 318];[936, 796, 798, 937];-1;-1;NATURALIDADE
354;689;18;252;MAJOR GERCINO-SC
[415, 416, 401, 399];[940, 821, 821, 940];-1;-1;DOC ORIGEM
[514, 515, 497, 497];[941, 903, 905, 941];-1;-1;CPF
550;887;16;60;NH 63
477;728;17;159;187.936.033-04
429;694;23;249;CÂNDIDO SALES-BA
397;466;21;346;C.NAS=226 LV=400 FL=14
362;188;20;97;15/04/1975
[343, 347, 331, 328];[327, 133, 133, 328];-1;-1;DATA DE NASCIMENTO
93;214;17;114;24/12/1995
[104, 105, 89, 89];[436, 364, 365, 440];-1;-1;DATA DE
[120, 123, 105, 104];[437, 338, 338, 439];-1;-1;EXPEDIÇÃO
160;354;22;579;KESROUANI GEZIMAR PRELORENTZOU
[613, 617, 598, 595];[641, 407, 407, 643];-1;-1;LEI Nº7 116 DE 29/08/83
549;448;15;277;RUDGE CANTELE ROSELINO
565;164;16;52;3 VIA
[586, 589, 574, 571];[643, 409, 410, 643];-1;-1;ASSINATURA DO DIRETOR
