left;top;width;height;transcription
[50, 59, 80, 73];[760, 299, 300, 760];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
[88, 89, 104, 103];[950, 864, 864, 951];-1;-1;REGISTRO
[120, 119, 105, 105];[951, 894, 896, 952];-1;-1;GERAL
94;710;18;146;83.345.767-6
156;698;19;189;BERTOLOTTI A
[175, 177, 162, 161];[950, 901, 901, 951];-1;-1;NOME
[240, 241, 221, 221];[953, 876, 877, 953];-1;-1;FILIAÇÃO
246;599;20;351;BRAMBILA GHOBAR PIER
303;562;23;386;MUSSELMAN CHARRY KAK
[351, 354, 339, 335];[954, 822, 823, 955];-1;-1;NATURALIDADE
364;794;20;155;SULINA-PR
[422, 424, 438, 438];[957, 838, 838, 957];-1;-1;DOC ORIGEM
442;823;24;130;IRECÊ-BA
505;690;20;199;497.974.029-40
[525, 526, 509, 507];[959, 922, 922, 959];-1;-1;CPF
417;433;23;395;C.NAS=153 LV=32 FL=299
[591, 594, 577, 576];[644, 426, 426, 645];-1;-1;ASSINATURA DO DIRETOR
566;216;19;62;6 VIA
375;141;19;122;16/02/2002
[344, 348, 364, 361];[309, 117, 118, 310];-1;-1;DATA DE NASCIMENTO
105;143;18;116;08/07/1984
[109, 111, 96, 95];[464, 389, 389, 463];-1;-1;DATA DE
[126, 127, 111, 110];[463, 364, 364, 464];-1;-1;EXPEDIÇÃO
527;344;20;325;BOLGHERONI MENDINA
