left;top;width;height;transcription
[480, 198, 198, 482];[426, 423, 408, 411];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
451;382;90;12;33.021.455-4
[596, 546, 545, 597];[393, 394, 383, 384];-1;-1;REGISTRO
[596, 562, 562, 597];[373, 372, 382, 382];-1;-1;GERAL
[597, 564, 566, 597];[352, 351, 359, 361];-1;-1;NOME
397;332;207;12;ALECIO ZULSKE LAMEIRA
[598, 548, 550, 597];[301, 299, 311, 311];-1;-1;FILIAÇÃO
390;281;213;12;PLACA STACHISSINI BRANDI
375;257;227;11;TERUKAZU MANARA GILTADIA
[596, 514, 515, 597];[236, 235, 225, 227];-1;-1;NATURALIDADE
342;209;260;12;CATAS ALTAS DA NORUEGA-MG
330;184;197;16;C.NAS=51 LV=255 FL=158
[597, 527, 527, 597];[186, 184, 173, 175];-1;-1;DOC ORIGEM
422;161;182;11;BURITI DO TOCANTINS-TO
486;133;86;10;181.680.654-41
[597, 576, 577, 598];[134, 133, 123, 123];-1;-1;CPF
561;85;44;12;NH 34
242;96;222;13;PROCKNOV HENRILEY KRAHENBUHL
[414, 281, 281, 414];[81, 80, 89, 91];-1;-1;ASSINATURA DO DIRETOR
[416, 270, 270, 416];[59, 57, 70, 71];-1;-1;LEI Nº7 116 DE 29/08/83
145;81;34;12;7 VIA
168;208;70;11;28/11/2004
[216, 95, 96, 216];[233, 232, 222, 223];-1;-1;DATA DE NASCIMENTO
161;380;78;12;28/06/1999
[298, 257, 256, 298];[392, 391, 382, 381];-1;-1;DATA DE
[298, 238, 240, 299];[369, 371, 380, 380];-1;-1;EXPEDIÇÃO
