left;top;width;height;transcription
[36, 38, 53, 51];[326, 519, 518, 325];-1;-1;LEI Nº7 116 DE 29/08/83
[66, 67, 79, 77];[324, 501, 501, 324];-1;-1;ASSINATURA DO DIRETOR
86;262;13;260;MINAMI MONTEBELLI ASTOLPHO
67;640;15;50;4 VIA
59;80;16;63;NH 27
[119, 120, 133, 131];[80, 107, 106, 80];-1;-1;CPF
126;119;16;139;473.987.936-00
160;83;15;147;TABATINGA-SP
[186, 189, 202, 201];[81, 173, 172, 79];-1;-1;DOC ORIGEM
196;180;16;282;C.NAS=44 LV=464 FL=196
227;80;19;116;TARUMÃ-SP
[253, 255, 267, 266];[77, 188, 188, 78];-1;-1;NATURALIDADE
293;79;15;240;NAZARIO SENEME EMY
[258, 260, 273, 270];[577, 730, 730, 578];-1;-1;DATA DE NASCIMENTO
232;559;15;98;04/03/1980
322;78;20;305;SACCHETTI JONATHAS PIAZON
[352, 352, 368, 367];[77, 142, 141, 78];-1;-1;FILIAÇÃO
394;75;16;407;DUBINSKAS GASPARELO FELPOLDI
[419, 419, 433, 431];[77, 122, 121, 76];-1;-1;NOME
[448, 449, 462, 460];[77, 124, 123, 77];-1;-1;GERAL
[476, 477, 464, 463];[78, 144, 144, 77];-1;-1;REGISTRO
462;158;16;135;83.824.427-0
[503, 504, 519, 517];[233, 600, 599, 233];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
466;556;16;114;22/03/1953
[452, 454, 467, 467];[465, 544, 544, 466];-1;-1;EXPEDIÇÃO
[481, 480, 467, 468];[466, 525, 525, 465];-1;-1;DATA DE
