left;top;width;height;transcription
[774, 773, 299, 303];[611, 586, 592, 614];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
706;551;136;16;48.415.358-4
[964, 879, 879, 963];[561, 561, 545, 545];-1;-1;REGISTRO
[964, 903, 906, 964];[527, 528, 544, 544];-1;-1;GERAL
[961, 909, 909, 962];[508, 507, 494, 493];-1;-1;NOME
569;471;369;19;DARIO KOTANI MONTAGNA
[959, 881, 882, 962];[430, 432, 415, 415];-1;-1;FILIAÇÃO
555;391;383;18;MILOS TORRALVO FRANCISCHI
632;353;304;19;ITEN PEDRINI MONIWA
664;273;269;22;TRÊS CACHOEIRAS-RS
[958, 823, 823, 958];[313, 314, 299, 300];-1;-1;NATURALIDADE
[322, 126, 127, 323];[303, 304, 321, 319];-1;-1;DATA DE NASCIMENTO
222;279;106;16;08/06/1987
528;237;279;16;C.NAS=424 LV=247 FL=91
779;197;150;16;TUPIRAMA-TO
[954, 840, 840, 954];[219, 221, 235, 234];-1;-1;DOC ORIGEM
717;157;161;16;853.190.850-79
[953, 919, 919, 952];[155, 155, 141, 140];-1;-1;CPF
867;79;61;16;NH 06
[643, 404, 405, 644];[41, 43, 61, 60];-1;-1;LEI Nº7 116 DE 29/08/83
516;101;209;13;PARAVANI TAYRA BETTOI
[643, 422, 423, 644];[76, 78, 91, 90];-1;-1;ASSINATURA DO DIRETOR
171;85;51;15;5 VIA
231;557;106;16;03/01/2000
[467, 372, 372, 468];[531, 531, 549, 546];-1;-1;EXPEDIÇÃO
[399, 469, 467, 400];[565, 564, 549, 550];-1;-1;DATA DE
