left;top;width;height;transcription
[280, 746, 749, 280];[35, 24, 48, 61];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
219;75;176;22;98.688.885-0
[93, 177, 177, 93];[96, 95, 109, 110];-1;-1;REGISTRO
[93, 152, 152, 93];[129, 129, 115, 115];-1;-1;GERAL
[94, 149, 147, 93];[165, 165, 149, 151];-1;-1;NOME
123;151;440;28;LISSONI NISIDA GIANNI
123;236;525;27;OLETO MISTRETTA VISCOMI
124;277;513;27;KOKUMAI RITTER GALASSO
126;375;112;25;AÇU-RN
253;406;377;23;C.NAS=34 LV=414 FL=77
128;452;278;22;PEDRO GOMES-MS
182;492;213;23;203.203.377-15
133;580;76;20;NH 72
[104, 138, 138, 103];[528, 527, 543, 545];-1;-1;CPF
[102, 217, 217, 101];[443, 440, 456, 459];-1;-1;DOC ORIGEM
[100, 235, 235, 98];[358, 356, 371, 375];-1;-1;NATURALIDADE
329;554;388;18;MONIKE TRACASTRO PROCOPIO
[409, 631, 628, 409];[600, 595, 579, 585];-1;-1;ASSINATURA DO DIRETOR
[409, 647, 647, 408];[638, 630, 611, 616];-1;-1;LEI Nº7 116 DE 29/08/83
830;565;67;19;6 VIA
726;358;142;20;23/03/2015
[731, 928, 928, 732];[341, 337, 353, 359];-1;-1;DATA DE NASCIMENTO
721;64;149;22;19/09/1955
[588, 656, 656, 587];[98, 97, 81, 83];-1;-1;DATA DE
[588, 686, 684, 587];[118, 116, 97, 98];-1;-1;EXPEDIÇÃO
[95, 175, 175, 94];[231, 230, 250, 251];-1;-1;FILIAÇÃO
