left;top;width;height;transcription
[594, 223, 223, 596];[535, 529, 510, 515];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
[747, 678, 680, 746];[496, 495, 483, 483];-1;-1;REGISTRO
[748, 704, 703, 746];[468, 467, 481, 482];-1;-1;GERAL
547;481;125;15;41.698.935-4
[355, 300, 301, 356];[493, 490, 479, 480];-1;-1;DATA DE
[355, 277, 278, 355];[465, 464, 478, 478];-1;-1;EXPEDIÇÃO
175;477;98;15;22/06/1962
[703, 748, 748, 704];[450, 452, 438, 437];-1;-1;NOME
432;409;319;21;LOUZANO CONSIGLIO CASSA
[749, 686, 685, 749];[388, 386, 371, 372];-1;-1;FILIAÇÃO
442;345;311;20;LENNAN SCHAEFFNER GUELLIS
405;314;349;17;BAGDADI BUSQUETS EURIDES
[750, 641, 642, 749];[288, 285, 272, 273];-1;-1;NATURALIDADE
553;251;201;19;CHÃ DE ALEGRIA-PE
[750, 660, 660, 751];[218, 217, 204, 206];-1;-1;DOC ORIGEM
533;184;220;15;ALAGOA GRANDE-PB
361;215;295;16;C.NAS=237 LV=111 FL=340
[750, 723, 724, 753];[152, 150, 137, 139];-1;-1;CPF
702;85;54;15;NH 58
312;89;263;19;NUSBAUM STEFFAN BENASSI
[513, 335, 336, 513];[75, 72, 86, 87];-1;-1;ASSINATURA DO DIRETOR
[513, 323, 322, 514];[45, 43, 58, 62];-1;-1;LEI Nº7 116 DE 29/08/83
148;78;51;15;9 VIA
178;241;95;18;10/11/2006
[248, 91, 91, 247];[281, 279, 264, 266];-1;-1;DATA DE NASCIMENTO
