left;top;width;height;transcription
[16, 22, 41, 36];[594, 223, 223, 596];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
[55, 56, 68, 68];[747, 678, 680, 746];-1;-1;REGISTRO
[83, 84, 70, 69];[748, 704, 703, 746];-1;-1;GERAL
55;547;16;124;79.169.477-2
[58, 61, 72, 71];[355, 300, 301, 356];-1;-1;DATA DE
[86, 87, 73, 73];[355, 277, 278, 355];-1;-1;EXPEDIÇÃO
59;177;19;96;06/07/2011
[101, 99, 113, 114];[703, 748, 748, 704];-1;-1;NOME
121;496;16;255;PERONI TANJA BROCHI
[163, 165, 180, 179];[749, 686, 685, 749];-1;-1;FILIAÇÃO
186;457;20;296;ZUOLO GNIDARCHICHI ZANAO
220;395;16;359;VERICIMA FURLANETTO MEDICI
[263, 266, 279, 278];[750, 641, 642, 749];-1;-1;NATURALIDADE
285;651;15;103;IMBUIA-SC
[333, 334, 347, 345];[750, 660, 660, 751];-1;-1;DOC ORIGEM
352;500;18;252;TAQUARUÇU DO SUL-RS
320;375;16;281;C.NAS=76 LV=103 FL=167
[399, 401, 414, 412];[750, 723, 724, 753];-1;-1;CPF
451;702;15;54;NH 44
443;260;19;315;ANDREOTTI KELSON ZANGIROLAMI
[476, 479, 465, 464];[513, 335, 336, 513];-1;-1;ASSINATURA DO DIRETOR
[506, 508, 493, 489];[513, 323, 322, 514];-1;-1;LEI Nº7 116 DE 29/08/83
458;148;15;51;8 VIA
292;178;18;95;15/06/1960
[270, 272, 287, 285];[248, 91, 91, 247];-1;-1;DATA DE NASCIMENTO
