left;top;width;height;transcription
[768, 302, 299, 768];[668, 679, 655, 642];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
656;606;173;22;80.044.633-1
[955, 871, 871, 955];[607, 608, 594, 593];-1;-1;REGISTRO
[955, 896, 896, 955];[574, 574, 588, 588];-1;-1;GERAL
[954, 899, 901, 955];[538, 538, 554, 552];-1;-1;NOME
355;524;570;28;REDUCINO LOFRANO RIGOLO
387;440;537;27;FIDENCIO CACADOR CHADID
428;399;498;30;JAHANA RUBINATO SIGRID
813;308;108;20;URU-SP
382;274;413;23;C.NAS=373 LV=496 FL=370
748;229;173;22;CAIANA-MG
653;188;214;25;466.256.313-53
839;103;76;20;NH 39
[944, 910, 910, 945];[175, 176, 160, 158];-1;-1;CPF
[946, 831, 831, 947];[260, 263, 247, 244];-1;-1;DOC ORIGEM
[948, 813, 813, 950];[345, 347, 332, 328];-1;-1;NATURALIDADE
365;131;353;18;DORILEO CAPITANI PASCOTO
[639, 417, 420, 639];[103, 108, 124, 118];-1;-1;ASSINATURA DO DIRETOR
[639, 401, 401, 640];[65, 73, 92, 87];-1;-1;LEI Nº7 116 DE 29/08/83
151;119;67;19;3 VIA
180;325;142;20;07/02/2009
[317, 120, 120, 316];[362, 366, 350, 344];-1;-1;DATA DE NASCIMENTO
179;617;149;22;05/09/1969
[460, 392, 392, 461];[605, 606, 622, 620];-1;-1;DATA DE
[460, 362, 364, 461];[585, 587, 606, 605];-1;-1;EXPEDIÇÃO
[953, 873, 873, 954];[472, 473, 453, 452];-1;-1;FILIAÇÃO
