left;top;width;height;transcription
260;33;431;22;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
167;80;166;20;98.890.642-9
81;80;87;15;REGISTRO
81;96;55;15;GERAL
79;134;53;15;NOME
76;156;332;23;SILLI BENETTON SOJA
79;215;80;17;FILIAÇÃO
73;284;301;19;MARCATTI ROSCHE VIV
[78, 207, 208, 78];[339, 335, 352, 355];-1;-1;NATURALIDADE
74;365;177;20;BATALHA-AL
[80, 191, 192, 79];[421, 420, 434, 436];-1;-1;DOC ORIGEM
189;405;346;20;C.NAS=461 LV=282 FL=33
74;450;106;18;IAPU-MG
[79, 113, 112, 79];[505, 505, 519, 519];-1;-1;CPF
119;488;173;20;561.299.197-51
71;541;76;9;ESTRELA-RS
143;570;64;21;NH 15
290;549;281;15;MATSUYAMA ODININO ZOCA
[355, 571, 571, 356];[582, 580, 596, 597];-1;-1;ASSINATURA DO DIRETOR
[361, 583, 582, 361];[615, 610, 632, 633];-1;-1;LEI Nº7 116 DE 29/08/83
728;567;57;23;1 VIA
631;363;124;18;20/12/1969
[661, 853, 853, 659];[334, 335, 350, 349];-1;-1;DATA DE NASCIMENTO
635;74;124;18;09/09/1966
[536, 607, 607, 536];[75, 74, 90, 90];-1;-1;DATA DE
[536, 632, 632, 536];[106, 107, 91, 91];-1;-1;EXPEDIÇÃO
422;486;176;24;66491/2600
