left;top;width;height;transcription
220;498;367;18;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
514;456;146;19;19.947.000-5
672;467;69;13;REGISTRO
693;452;47;14;GERAL
697;422;44;14;NOME
519;390;221;18;FAGIAN MARTINES
678;356;62;15;FILIAÇÃO
634;257;106;14;NATURALIDADE
286;291;453;18;VERONESE MACHIAVELI CAPANEMA
564;226;177;18;MACHADOS-PE
649;192;92;13;DOC ORIGEM
571;154;169;23;VENTANIA-PR
715;124;26;13;CPF
678;62;64;16;NH 56
566;131;135;14;406.211.498-45
393;196;249;14;C.NAS=172 LV=425 FL=248
[501, 310, 310, 501];[52, 51, 36, 36];-1;-1;LEI Nº7 116 DE 29/08/83
[241, 89, 89, 242];[269, 268, 257, 257];-1;-1;DATA DE NASCIMENTO
168;229;95;15;15/03/1979
140;64;42;14;1 VIA
405;85;127;9;TAVELLA SEREN GAZ
[500, 326, 327, 500];[65, 64, 76, 76];-1;-1;ASSINATURA DO DIRETOR
139;456;124;18;26/04/1974
290;466;60;14;DATA DE
272;452;79;14;EXPEDIÇÃO
292;127;150;20;45832/6084
