left;top;width;height;transcription
[274, 741, 740, 274];[40, 54, 76, 62];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
190;78;147;19;56.144.327-0
87;154;492;22;ATANAZIO CONTOCANI MENDINA
[85, 136, 135, 83];[140, 142, 156, 154];-1;-1;NOME
[158, 82, 81, 158];[218, 217, 232, 234];-1;-1;FILIAÇÃO
[168, 84, 84, 168];[89, 86, 104, 104];-1;-1;REGISTRO
[84, 143, 143, 86];[121, 122, 108, 105];-1;-1;GERAL
86;234;417;29;GORITO TRUZZI GALLEGO
91;269;338;22;BARKI SBOARIM OZIEL
[80, 213, 213, 77];[335, 338, 353, 348];-1;-1;NATURALIDADE
86;341;307;25;NAZARÉ PAULISTA-SP
207;385;395;23;C.NAS=446 LV=415 FL=43
84;424;226;20;RIO BRANCO-MT
131;463;198;20;253.184.451-10
[78, 190, 190, 76];[414, 419, 432, 429];-1;-1;DOC ORIGEM
[74, 107, 104, 73];[495, 495, 512, 510];-1;-1;CPF
76;539;72;19;NH 91
293;537;304;19;QUEILA MITIYUE CAZZERI
[372, 592, 591, 374];[577, 583, 566, 561];-1;-1;ASSINATURA DO DIRETOR
[371, 608, 609, 372];[610, 616, 598, 590];-1;-1;LEI Nº7 116 DE 29/08/83
778;558;57;18;7 VIA
684;361;124;19;30/09/1962
[709, 905, 904, 709];[350, 356, 368, 364];-1;-1;DATA DE NASCIMENTO
694;93;114;18;04/12/2011
[579, 646, 644, 577];[100, 102, 116, 113];-1;-1;DATA DE
[576, 672, 671, 579];[132, 136, 117, 116];-1;-1;EXPEDIÇÃO
