left;top;width;height;transcription
[212, 585, 585, 211];[34, 40, 61, 54];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
155;71;146;19;62.163.545-5
[52, 118, 118, 51];[92, 93, 80, 78];-1;-1;REGISTRO
[50, 96, 96, 47];[105, 106, 96, 94];-1;-1;GERAL
[50, 93, 93, 49];[135, 136, 123, 121];-1;-1;NOME
77;138;333;19;OMOMO ANDREU STUART
[49, 112, 112, 48];[188, 188, 203, 201];-1;-1;FILIAÇÃO
76;203;386;19;RAZABONE PANAS ANDAKO
73;238;419;21;SPLENDORE FIGARO KITANO
[47, 157, 156, 47];[309, 310, 296, 297];-1;-1;NATURALIDADE
74;309;93;18;ICÉM-SP
[46, 138, 138, 46];[376, 378, 364, 364];-1;-1;DOC ORIGEM
175;347;329;19;C.NAS=340 LV=191 FL=190
72;378;118;20;TUPANDI-RS
110;412;162;16;417.315.698-74
[45, 72, 73, 45];[444, 444, 432, 432];-1;-1;CPF
71;470;56;15;NH 61
[294, 489, 488, 295];[526, 530, 515, 512];-1;-1;LEI Nº7 116 DE 29/08/83
260;470;159;9;HELMER EBISUI AVENTINO
[296, 474, 474, 296];[498, 502, 489, 486];-1;-1;ASSINATURA DO DIRETOR
638;480;49;15;3 VIA
561;320;106;15;21/07/2002
[559, 718, 718, 558];[302, 304, 318, 316];-1;-1;DATA DE NASCIMENTO
565;77;105;16;18/01/2019
[449, 504, 505, 450];[96, 97, 84, 82];-1;-1;DATA DE
[449, 528, 528, 449];[113, 114, 98, 98];-1;-1;EXPEDIÇÃO
