left;top;width;height;transcription
[51, 62, 85, 72];[790, 318, 318, 792];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
101;715;22;176;76.226.055-5
[87, 89, 104, 101];[977, 891, 892, 979];-1;-1;REGISTRO
[120, 120, 105, 105];[980, 920, 921, 979];-1;-1;GERAL
[140, 142, 156, 155];[980, 924, 925, 981];-1;-1;NOME
175;536;32;460;YNOUE ARUANDA AMPELE
[217, 219, 236, 236];[982, 901, 902, 982];-1;-1;FILIAÇÃO
257;317;28;675;GANGELLA HESPANHOL ARTHURO
299;571;27;424;VILAS FOWLER ISEPPE
[336, 341, 355, 352];[981, 844, 846, 982];-1;-1;NATURALIDADE
378;791;20;205;ALTEROSA-MG
[417, 420, 432, 431];[981, 867, 868, 983];-1;-1;DOC ORIGEM
422;473;23;392;C.NAS=11 LV=271 FL=381
456;740;31;256;ALCOBAÇA-BA
[498, 500, 515, 514];[983, 950, 951, 985];-1;-1;CPF
496;729;23;213;398.074.718-26
573;918;22;82;NH 98
[582, 589, 603, 596];[686, 452, 453, 688];-1;-1;ASSINATURA DO DIRETOR
[613, 617, 637, 633];[682, 437, 438, 684];-1;-1;LEI Nº7 116 DE 29/08/83
595;214;19;67;8 VIA
390;230;23;151;11/07/2018
[354, 359, 373, 369];[343, 146, 147, 345];-1;-1;DATA DE NASCIMENTO
115;238;20;141;06/10/1958
[98, 101, 115, 113];[480, 405, 407, 481];-1;-1;DATA DE
[131, 134, 118, 114];[481, 381, 381, 480];-1;-1;EXPEDIÇÃO
