left;top;width;height;transcription
[514, 321, 322, 515];[36, 38, 53, 51];-1;-1;LEI Nº7 116 DE 29/08/83
[516, 339, 339, 516];[66, 67, 79, 77];-1;-1;ASSINATURA DO DIRETOR
314;87;264;12;CORDERO CINAGAWA ORTENZIO
150;67;49;15;9 VIA
696;59;64;16;NH 88
[760, 733, 734, 760];[119, 120, 133, 131];-1;-1;CPF
582;122;139;20;404.698.863-07
574;160;184;18;SANTA CECÍLIA-SC
[759, 667, 668, 761];[186, 189, 202, 201];-1;-1;DOC ORIGEM
365;196;295;16;C.NAS=368 LV=255 FL=298
546;224;216;21;VÁRZEA DO POÇO-BA
[763, 652, 652, 762];[253, 255, 267, 266];-1;-1;NATURALIDADE
513;293;248;15;RODINO URATANI ANON
[263, 110, 110, 262];[258, 260, 273, 270];-1;-1;DATA DE NASCIMENTO
182;232;97;15;12/02/1985
437;322;325;20;POZZUTO VERUSCA MARGONARI
[763, 698, 699, 762];[352, 352, 368, 367];-1;-1;FILIAÇÃO
432;394;333;16;MARLIS ROTULO PATRIARCA
[763, 718, 719, 764];[419, 419, 433, 431];-1;-1;NOME
[763, 716, 717, 763];[448, 449, 462, 460];-1;-1;GERAL
[762, 696, 696, 763];[476, 477, 464, 463];-1;-1;REGISTRO
547;462;135;16;22.331.086-4
[607, 240, 241, 607];[503, 504, 519, 517];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
171;466;113;16;25/07/1977
[375, 296, 296, 374];[452, 454, 467, 467];-1;-1;EXPEDIÇÃO
[374, 315, 315, 375];[481, 480, 467, 468];-1;-1;DATA DE
