left;top;width;height;transcription
[590, 588, 610, 613];[281, 746, 746, 280];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
[548, 547, 560, 560];[88, 172, 171, 87];-1;-1;REGISTRO
[529, 529, 542, 542];[88, 144, 143, 87];-1;-1;GERAL
[495, 494, 509, 508];[89, 140, 140, 88];-1;-1;NOME
541;202;16;125;68.350.173-2
539;701;16;114;01/03/1970
[527, 527, 544, 543];[581, 675, 675, 580];-1;-1;EXPEDIÇÃO
[560, 560, 545, 546];[580, 647, 646, 580];-1;-1;DATA DE
[299, 298, 312, 312];[718, 912, 911, 717];-1;-1;DATA DE NASCIMENTO
267;704;16;112;11/05/1998
71;801;16;54;5 VIA
[43, 41, 59, 62];[392, 629, 629, 390];-1;-1;LEI Nº7 116 DE 29/08/83
102;311;12;185;MYRA LAMHA DIONISIO
[77, 76, 91, 91];[390, 611, 611, 391];-1;-1;ASSINATURA DO DIRETOR
72;105;18;65;NH 61
[140, 140, 154, 153];[89, 122, 122, 87];-1;-1;CPF
150;154;18;163;233.269.515-07
[220, 220, 235, 235];[87, 200, 200, 88];-1;-1;DOC ORIGEM
[299, 298, 314, 313];[87, 221, 221, 86];-1;-1;NATURALIDADE
[415, 415, 432, 432];[87, 166, 166, 86];-1;-1;FILIAÇÃO
461;101;18;314;GRAUSO CIURRIA VATTOS
384;101;18;296;KIKUCHI ACIOLI LINDSEY
345;102;18;271;GOTARDI REPLE HERA
269;101;21;182;BRÁS PIRES-MG
228;227;18;293;C.NAS=97 LV=201 FL=398
188;105;18;141;NOBRES-MT
