left;top;width;height;transcription
[45, 49, 37, 31];[454, 173, 174, 456];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
66;420;9;73;29.009.352-1
110;268;16;299;CRNKOWISE MAZZUCATO CHIQUETANO
[100, 102, 94, 92];[569, 540, 539, 569];-1;-1;NOME
[69, 70, 61, 60];[568, 517, 517, 570];-1;-1;REGISTRO
[80, 82, 72, 72];[568, 534, 535, 569];-1;-1;GERAL
[76, 76, 67, 66];[304, 257, 257, 303];-1;-1;DATA DE
[87, 88, 76, 76];[303, 242, 244, 304];-1;-1;EXPEDIÇÃO
70;171;9;61;26/03/1993
225;145;9;61;01/03/2005
[208, 210, 220, 219];[206, 88, 88, 206];-1;-1;DATA DE NASCIMENTO
[150, 152, 161, 160];[570, 520, 521, 571];-1;-1;FILIAÇÃO
164;374;11;194;LORINE GAZIGNATO KATSUHIKO
185;391;9;178;ALLEONI CRNKOVIC DAYAN
[212, 214, 203, 201];[572, 491, 491, 571];-1;-1;NATURALIDADE
218;497;9;72;RIACHÃO-MA
[253, 254, 263, 263];[572, 504, 504, 572];-1;-1;DOC ORIGEM
270;364;12;205;C.NAS=421 LV=267 FL=481
290;484;8;88;NOVA TRENTO-SC
[317, 316, 307, 307];[573, 552, 552, 574];-1;-1;CPF
349;496;8;74;345.420.834-38
[394, 397, 384, 381];[394, 244, 244, 394];-1;-1;LEI Nº7 116 DE 29/08/83
[372, 372, 362, 361];[383, 248, 248, 383];-1;-1;ASSINATURA DO DIRETOR
349;290;8;119;PIROVANI SALVA OMOMO
[323, 324, 314, 315];[203, 148, 148, 205];-1;-1;PIS/PASEP
356;85;7;26;NH 60
