left;top;width;height;transcription
[274, 741, 740, 274];[40, 54, 76, 62];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
190;78;147;19;21.585.323-4
87;154;410;22;VERONEZI TATHY ARAMAKI
[85, 136, 135, 83];[140, 142, 156, 154];-1;-1;NOME
[158, 82, 81, 158];[218, 217, 232, 234];-1;-1;FILIAÇÃO
[168, 84, 84, 168];[89, 86, 104, 104];-1;-1;REGISTRO
[84, 143, 143, 86];[121, 122, 108, 105];-1;-1;GERAL
87;234;454;23;PERDAO GIRASOL PECANHA
90;269;340;22;ACENSO ROLO DIMITRI
[80, 213, 213, 77];[335, 338, 353, 348];-1;-1;NATURALIDADE
85;341;187;25;GUAPORÉ-RS
207;385;413;23;C.NAS=485 LV=401 FL=402
83;424;307;20;ARRAIAL DO CABO-RJ
131;463;198;20;015.845.556-88
[78, 190, 190, 76];[414, 419, 432, 429];-1;-1;DOC ORIGEM
[74, 107, 104, 73];[495, 495, 512, 510];-1;-1;CPF
76;539;75;19;NH 22
294;537;356;18;KENTO TUROLLA SCALABRINI
[372, 592, 591, 374];[577, 583, 566, 561];-1;-1;ASSINATURA DO DIRETOR
[371, 608, 609, 372];[610, 616, 598, 590];-1;-1;LEI Nº7 116 DE 29/08/83
776;558;59;18;2 VIA
684;361;125;19;02/12/1975
[709, 905, 904, 709];[350, 356, 368, 364];-1;-1;DATA DE NASCIMENTO
694;93;116;18;26/01/1950
[579, 646, 644, 577];[100, 102, 116, 113];-1;-1;DATA DE
[576, 672, 671, 579];[132, 136, 117, 116];-1;-1;EXPEDIÇÃO
