left;top;width;height;transcription
[632, 235, 235, 634];[540, 532, 511, 518];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
591;475;125;16;65.362.810-9
[802, 726, 726, 803];[497, 495, 482, 483];-1;-1;REGISTRO
[802, 751, 751, 802];[467, 466, 479, 479];-1;-1;GERAL
[803, 753, 755, 803];[448, 448, 434, 435];-1;-1;NOME
468;403;334;28;SHIMANOE HUBBE ANDOZIA
[803, 733, 733, 803];[378, 377, 360, 363];-1;-1;FILIAÇÃO
503;339;304;18;NICIOLI SAYHURI CECON
531;299;279;16;HIGINO IRVINING ABALOS
[807, 683, 684, 807];[271, 269, 254, 257];-1;-1;NATURALIDADE
667;228;142;17;SIRINHAÉM-PE
[806, 704, 704, 807];[197, 196, 182, 183];-1;-1;DOC ORIGEM
454;191;244;15;C.NAS=288 LV=289 FL=44
680;155;135;15;REMANSO-BA
635;115;135;18;566.003.147-10
[813, 780, 784, 816];[123, 122, 109, 110];-1;-1;CPF
771;46;53;14;NH 06
[542, 331, 332, 542];[35, 34, 19, 17];-1;-1;LEI Nº7 116 DE 29/08/83
423;73;153;8;VINCO TOMIOKA SHIBAZAKI
[538, 348, 348, 541];[62, 62, 50, 49];-1;-1;ASSINATURA DO DIRETOR
199;226;88;14;02/07/1977
[255, 90, 91, 256];[266, 265, 252, 253];-1;-1;DATA DE NASCIMENTO
189;471;96;14;20/09/2000
[371, 291, 291, 371];[472, 472, 457, 457];-1;-1;EXPEDIÇÃO
[371, 314, 314, 371];[487, 487, 475, 474];-1;-1;DATA DE
154;49;47;14;9 VIA
