left;top;width;height;transcription
[764, 292, 293, 767];[570, 573, 595, 588];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
717;539;135;16;35.221.104-0
[959, 872, 872, 961];[530, 531, 543, 544];-1;-1;REGISTRO
[959, 900, 901, 958];[512, 511, 527, 527];-1;-1;GERAL
[958, 904, 905, 958];[479, 479, 494, 492];-1;-1;NOME
[956, 877, 878, 959];[400, 401, 419, 416];-1;-1;FILIAÇÃO
531;387;422;19;PASSOTTO STEFANNE ULLMANN
601;348;353;19;INGUI SHINJI LEKECINSKAS
[954, 818, 819, 957];[285, 285, 302, 300];-1;-1;NATURALIDADE
616;270;334;16;STOCKLER FIGUEIROA AMAYA
501;231;323;19;C.NAS=302 LV=317 FL=236
[955, 839, 840, 956];[207, 206, 221, 220];-1;-1;DOC ORIGEM
728;193;224;18;PARANATINGA-MT
[955, 920, 920, 955];[142, 142, 125, 127];-1;-1;CPF
495;86;196;11;SANDLER KATTO PERSONINI
886;74;64;18;NH 40
[647, 421, 422, 648];[75, 76, 61, 58];-1;-1;ASSINATURA DO DIRETOR
[646, 401, 401, 647];[25, 28, 45, 44];-1;-1;LEI Nº7 116 DE 29/08/83
234;274;107;16;04/03/1996
[113, 314, 314, 113];[307, 305, 289, 291];-1;-1;DATA DE NASCIMENTO
235;543;104;16;15/11/1952
[455, 386, 386, 454];[549, 550, 533, 533];-1;-1;DATA DE
[455, 354, 355, 456];[516, 516, 532, 532];-1;-1;EXPEDIÇÃO
177;79;53;16;7 VIA
513;463;439;20;MUGGLER NOSOW VEDOVELLO
