left;top;width;height;transcription
[618, 612, 589, 594];[324, 794, 795, 321];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
509;227;19;361;MUTAI TEMPESTA FERRAZO
419;122;20;373;SEVERINO KAMIKOGA KIMI
[520, 520, 504, 504];[121, 174, 174, 118];-1;-1;NOME
[582, 584, 569, 566];[700, 617, 617, 703];-1;-1;DATA DE
[547, 544, 565, 566];[620, 724, 724, 620];-1;-1;EXPEDIÇÃO
563;761;16;105;29/03/1968
[586, 585, 570, 571];[120, 213, 214, 120];-1;-1;REGISTRO
[552, 551, 566, 567];[120, 180, 180, 121];-1;-1;GERAL
[461, 461, 444, 443];[118, 201, 200, 119];-1;-1;FILIAÇÃO
[345, 343, 326, 327];[119, 257, 256, 117];-1;-1;NATURALIDADE
306;121;21;148;ANDARAÍ-BA
[256, 255, 240, 240];[119, 245, 246, 118];-1;-1;DOC ORIGEM
[339, 337, 322, 323];[746, 958, 959, 746];-1;-1;DATA DE NASCIMENTO
298;771;15;106;23/10/2018
207;121;30;606;CMC= ESPIGÃO ALTO DO IGUAÇU-PR ,SEDE
184;119;20;329;C.NAS=239 LV=457 FL=130
[150, 151, 169, 168];[115, 154, 157, 118];-1;-1;CPF
[98, 95, 78, 83];[424, 665, 663, 423];-1;-1;ASSINATURA DO DIRETOR
[65, 61, 44, 45];[432, 677, 678, 429];-1;-1;LEI Nº7 116 DE 29/08/83
566;242;19;136;52.056.394-3
