left;top;width;height;transcription
[45, 49, 37, 31];[454, 173, 174, 456];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
66;419;9;74;26.567.220-9
110;370;11;196;SIESSERE PASTRO BLOSS
[100, 102, 94, 92];[569, 540, 539, 569];-1;-1;NOME
[69, 70, 61, 60];[568, 517, 517, 570];-1;-1;REGISTRO
[80, 82, 72, 72];[568, 534, 535, 569];-1;-1;GERAL
[76, 76, 67, 66];[304, 257, 257, 303];-1;-1;DATA DE
[87, 88, 76, 76];[303, 242, 244, 304];-1;-1;EXPEDIÇÃO
70;172;9;61;04/06/1996
225;145;9;61;01/07/1976
[208, 210, 220, 219];[206, 88, 88, 206];-1;-1;DATA DE NASCIMENTO
[150, 152, 161, 160];[570, 520, 521, 571];-1;-1;FILIAÇÃO
165;381;10;186;TAVELLA ABIMAEL JEFFERSON
185;410;12;158;FINZETTO CERASI TYEMI
[212, 214, 203, 201];[572, 491, 491, 571];-1;-1;NATURALIDADE
219;503;8;65;TANGUÁ-RJ
[253, 254, 263, 263];[572, 504, 504, 572];-1;-1;DOC ORIGEM
270;363;12;206;C.NAS=360 LV=390 FL=290
290;487;9;84;ALTO PIQUIRI-PR
[317, 316, 307, 307];[573, 552, 552, 574];-1;-1;CPF
349;496;8;75;830.968.342-10
[394, 397, 384, 381];[394, 244, 244, 394];-1;-1;LEI Nº7 116 DE 29/08/83
[372, 372, 362, 361];[383, 248, 248, 383];-1;-1;ASSINATURA DO DIRETOR
349;250;8;160;SCHEILLA ORABONA ZONNEVELD
[323, 324, 314, 315];[203, 148, 148, 205];-1;-1;PIS/PASEP
356;84;6;27;NH 17
