left;top;width;height;transcription
220;498;367;18;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
515;456;147;19;96.526.607-2
672;467;69;13;REGISTRO
693;452;47;14;GERAL
697;422;44;14;NOME
499;390;242;18;XIMENA ALGARVE M
678;356;62;15;FILIAÇÃO
634;257;106;14;NATURALIDADE
343;291;396;18;ARACKAWA RAYEMBERG LODO
588;226;152;23;DIONÍSIO-MG
649;192;92;13;DOC ORIGEM
582;159;158;22;XAMBIOÁ-TO
715;124;26;13;CPF
678;62;64;16;NH 46
568;131;133;14;549.613.502-81
393;196;249;14;C.NAS=113 LV=272 FL=362
[501, 310, 310, 501];[52, 51, 36, 36];-1;-1;LEI Nº7 116 DE 29/08/83
[241, 89, 89, 242];[269, 268, 257, 257];-1;-1;DATA DE NASCIMENTO
168;230;95;14;18/01/2015
140;64;43;14;8 VIA
372;85;161;10;CASTRAL PINEZZI POLEZEL
[500, 326, 327, 500];[65, 64, 76, 76];-1;-1;ASSINATURA DO DIRETOR
139;456;124;18;09/07/1965
290;466;60;14;DATA DE
272;452;79;14;EXPEDIÇÃO
292;122;148;25;11702/3367
