left;top;width;height;transcription
[426, 423, 408, 411];[178, 460, 460, 176];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
377;115;17;92;64.697.408-7
[393, 394, 383, 384];[62, 112, 113, 61];-1;-1;REGISTRO
[373, 372, 382, 382];[62, 96, 96, 61];-1;-1;GERAL
[352, 351, 359, 361];[61, 94, 92, 61];-1;-1;NOME
332;54;17;264;MARCUNS WLADEMIR ALTEMANI
[301, 299, 311, 311];[60, 110, 108, 61];-1;-1;FILIAÇÃO
282;54;11;222;CAZOLLATO GENARIO UMEKI
257;55;11;227;PANEQUE MASAKAZU RINGER
[236, 235, 225, 227];[62, 144, 143, 61];-1;-1;NATURALIDADE
209;56;12;89;BONITO-MS
188;131;12;206;C.NAS=477 LV=485 FL=446
[186, 184, 173, 175];[61, 131, 131, 61];-1;-1;DOC ORIGEM
161;55;11;114;JAGUARIÚNA-SP
134;85;9;88;427.938.677-30
[134, 133, 123, 123];[61, 82, 81, 60];-1;-1;CPF
85;53;12;44;NH 36
95;195;9;126;SACCHI DORO GADIA
[81, 80, 89, 91];[244, 377, 377, 244];-1;-1;ASSINATURA DO DIRETOR
[59, 57, 70, 71];[242, 388, 388, 242];-1;-1;LEI Nº7 116 DE 29/08/83
82;477;11;36;4 VIA
208;421;11;69;17/10/1956
[233, 232, 222, 223];[442, 563, 562, 442];-1;-1;DATA DE NASCIMENTO
380;420;12;77;10/01/1966
[392, 391, 382, 381];[360, 401, 402, 360];-1;-1;DATA DE
[369, 371, 380, 380];[360, 420, 418, 359];-1;-1;EXPEDIÇÃO
