left;top;width;height;transcription
[524, 522, 507, 509];[514, 321, 322, 515];-1;-1;LEI Nº7 116 DE 29/08/83
[494, 493, 481, 483];[516, 339, 339, 516];-1;-1;ASSINATURA DO DIRETOR
461;383;12;196;VINICIO GIROLDO BENINI
478;150;15;49;8 VIA
485;696;16;64;NH 55
[441, 440, 427, 429];[760, 733, 734, 760];-1;-1;CPF
418;582;16;138;211.195.348-28
385;629;15;129;DRACENA-SP
[374, 371, 358, 359];[759, 667, 668, 761];-1;-1;DOC ORIGEM
348;391;16;269;C.NAS=416 LV=222 FL=5
318;573;15;188;SALTO VELOSO-SC
[307, 305, 293, 294];[763, 652, 652, 762];-1;-1;NATURALIDADE
252;417;15;344;HENAGIO LUCELHA ABUMANSUR
[302, 300, 287, 290];[263, 110, 110, 262];-1;-1;DATA DE NASCIMENTO
313;182;21;99;30/10/1996
218;414;20;348;SCHAEFFER SINGARETTI EMANOEL
[208, 208, 192, 193];[763, 698, 699, 762];-1;-1;FILIAÇÃO
150;440;16;325;RIGAMONTI CERIONI PERINA
[141, 141, 127, 129];[763, 718, 719, 764];-1;-1;NOME
[112, 111, 98, 100];[763, 716, 717, 763];-1;-1;GERAL
[84, 83, 96, 97];[762, 696, 696, 763];-1;-1;REGISTRO
82;547;16;136;45.518.455-0
[57, 56, 41, 43];[607, 240, 241, 607];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
78;170;16;114;26/09/1960
[108, 106, 93, 93];[375, 296, 296, 374];-1;-1;EXPEDIÇÃO
[79, 80, 93, 92];[374, 315, 315, 375];-1;-1;DATA DE
