left;top;width;height;transcription
[26, 26, 28, 48, 47];[736, 734, 269, 266, 737];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
66;681;16;135;09.346.392-3
[76, 77, 91, 91];[930, 847, 848, 932];-1;-1;REGISTRO
[108, 109, 95, 94];[932, 875, 875, 930];-1;-1;GERAL
106;466;15;375;GOULARTE PANTAROTO LOSCALZO
[129, 129, 144, 143];[932, 879, 879, 932];-1;-1;NOME
143;818;16;98;MARTINS
[205, 206, 223, 222];[930, 854, 854, 932];-1;-1;FILIAÇÃO
223;548;16;369;ZANELATTO STRONGREN OLADIO
261;573;18;344;SAMIA WOSNIAK CHRYSTINA
[324, 325, 338, 338];[932, 800, 800, 933];-1;-1;NATURALIDADE
338;739;18;177;VIEIRÓPOLIS-PB
382;545;15;248;C.NAS=45 LV=40 FL=455
[403, 404, 418, 417];[934, 820, 822, 933];-1;-1;DOC ORIGEM
419;665;17;251;PRESIDENTE MÉDICI-RO
456;717;16;151;424.882.456-66
[483, 484, 498, 496];[935, 901, 901, 935];-1;-1;CPF
533;861;15;58;NH 29
523;504;12;209;VIDUEDO TAJIRI EPIFANIO
[559, 559, 545, 545];[629, 409, 411, 629];-1;-1;ASSINATURA DO DIRETOR
[593, 594, 576, 575];[631, 392, 393, 632];-1;-1;LEI Nº7 116 DE 29/08/83
534;158;18;60;4 VIA
342;199;16;112;13/02/1998
[324, 325, 339, 340];[300, 102, 102, 301];-1;-1;DATA DE NASCIMENTO
68;206;15;106;02/01/1982
[76, 77, 92, 91];[434, 364, 365, 435];-1;-1;DATA DE
[96, 95, 109, 109];[434, 338, 338, 435];-1;-1;EXPEDIÇÃO
