left;top;width;height;transcription
[598, 602, 583, 575];[268, 737, 737, 265];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
542;196;15;116;63.641.133-3
494;174;18;281;MARJA DAIAN SCARPIM
[499, 497, 483, 485];[128, 70, 68, 128];-1;-1;NOME
[548, 550, 535, 532];[72, 168, 169, 71];-1;-1;REGISTRO
[518, 519, 534, 532];[72, 135, 132, 71];-1;-1;GERAL
[424, 426, 409, 406];[72, 156, 156, 71];-1;-1;FILIAÇÃO
397;74;20;311;KERLY SHINITI BATTE
[310, 311, 296, 294];[75, 213, 212, 74];-1;-1;NATURALIDADE
282;74;14;175;PATO BRANCO-PR
[232, 232, 232, 219, 218];[74, 74, 196, 196, 71];-1;-1;DOC ORIGEM
175;72;15;260;C.NAS=225 LV=232 FL=60
207;74;28;396;CMC= JÚLIO MESQUITA-SP ,SEDE
99;327;16;307;PESCE ANDREATTA HERNANDE
[151, 152, 138, 137];[72, 110, 110, 72];-1;-1;CPF
117;74;14;135;274.294.370-60
293;699;15;97;11/04/1999
[318, 323, 305, 303];[701, 901, 902, 699];-1;-1;DATA DE NASCIMENTO
551;677;20;99;03/04/1976
[557, 557, 542, 541];[564, 641, 641, 561];-1;-1;DATA DE
[527, 527, 543, 543];[561, 670, 668, 563];-1;-1;EXPEDIÇÃO
[55, 55, 37, 34];[373, 634, 634, 378];-1;-1;LEI Nº7 116 DE 29/08/83
[81, 84, 66, 64];[388, 626, 626, 388];-1;-1;ASSINATURA DO DIRETOR
