left;top;width;height;transcription
[289, 751, 751, 286];[39, 45, 67, 59];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
194;74;136;20;71.530.475-6
[101, 186, 185, 101];[87, 88, 101, 100];-1;-1;REGISTRO
[100, 158, 157, 100];[118, 119, 105, 104];-1;-1;GERAL
[100, 154, 153, 99];[139, 139, 153, 153];-1;-1;NOME
91;152;300;18;MENGYUN PAN BARGIERI
[99, 178, 177, 94];[213, 214, 231, 231];-1;-1;FILIAÇÃO
91;232;351;18;POPIC CHIARAMELLI SILENE
90;269;284;18;ORTELAN COLELLO RUI
[98, 233, 232, 98];[332, 334, 349, 347];-1;-1;NATURALIDADE
91;342;298;23;CACHOEIRA DO PIRIÁ-PA
[98, 212, 212, 98];[410, 411, 426, 425];-1;-1;DOC ORIGEM
93;422;139;21;ITABERÁ-SP
217;386;295;20;C.NAS=308 LV=192 FL=353
[727, 918, 918, 728];[341, 344, 358, 356];-1;-1;DATA DE NASCIMENTO
697;354;107;16;27/03/1985
701;81;112;21;12/04/1998
[593, 664, 664, 593];[92, 94, 107, 106];-1;-1;DATA DE
[593, 690, 689, 591];[124, 126, 109, 107];-1;-1;EXPEDIÇÃO
90;538;56;20;NH 61
[394, 633, 633, 392];[588, 591, 612, 608];-1;-1;LEI Nº7 116 DE 29/08/83
314;536;278;15;KOK BERCE ARISTIMUNHO
[395, 613, 613, 396];[573, 577, 560, 556];-1;-1;ASSINATURA DO DIRETOR
796;551;51;15;6 VIA
[97, 132, 133, 97];[505, 507, 490, 489];-1;-1;CPF
