left;top;width;height;transcription
[77, 82, 66, 62];[583, 217, 217, 584];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
93;552;16;116;23.892.719-2
[94, 95, 107, 107];[732, 666, 667, 732];-1;-1;REGISTRO
[122, 122, 111, 109];[732, 686, 687, 732];-1;-1;GERAL
[139, 139, 151, 151];[733, 692, 691, 733];-1;-1;NOME
160;445;15;305;RAFUL PASSAMANIK WESCLEY
[203, 204, 219, 218];[734, 670, 671, 735];-1;-1;FILIAÇÃO
225;507;15;244;DODO KOGAN RIVALDO
258;465;15;287;ZUCCARELLI DIOSEF GUENDI
304;627;14;108;NATURALIDADE
370;643;14;92;DOC ORIGEM
421;575;16;135;729.924.794-11
[452, 451, 438, 440];[736, 711, 710, 738];-1;-1;CPF
487;694;15;57;NH 77
[543, 546, 527, 526];[499, 309, 309, 499];-1;-1;LEI Nº7 116 DE 29/08/83
482;390;11;172;VIUDES KIKUMI FUJINO
[512, 514, 502, 501];[497, 325, 325, 497];-1;-1;ASSINATURA DO DIRETOR
489;142;15;49;2 VIA
390;616;15;135;BALBINOS-SP
[309, 310, 323, 321];[236, 86, 85, 238];-1;-1;DATA DE NASCIMENTO
323;609;15;141;ZACARIAS-SP
98;186;12;81;29/08/1963
[98, 99, 111, 110];[345, 287, 288, 345];-1;-1;DATA DE
[125, 125, 113, 111];[346, 265, 266, 346];-1;-1;EXPEDIÇÃO
326;146;18;124;23/01/2009
356;296;20;359;C.NAS=291 LV=118 FL=331
