left;top;width;height;transcription
601;260;22;431;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
556;167;20;163;64.691.586-1
561;81;15;87;REGISTRO
545;81;15;55;GERAL
507;79;15;53;NOME
478;75;22;408;CICELY THAISE FORNAZIER
424;79;17;80;FILIAÇÃO
353;71;19;320;WOLNEY MARIS WETTER
[317, 321, 304, 301];[78, 207, 208, 78];-1;-1;NATURALIDADE
265;74;26;283;PEDRA DO ANTA-MG
[235, 236, 222, 220];[80, 191, 192, 79];-1;-1;DOC ORIGEM
231;189;20;346;C.NAS=454 LV=10 FL=440
188;74;23;266;AFONSO CLÁUDIO-ES
[151, 151, 137, 137];[79, 113, 112, 79];-1;-1;CPF
148;121;20;173;138.353.936-77
107;70;9;55;IVATÉ-PR
65;143;16;64;NH 14
92;290;15;214;NYILAS LARIZA ALITO
[74, 76, 60, 59];[355, 571, 571, 356];-1;-1;ASSINATURA DO DIRETOR
[41, 46, 24, 23];[361, 583, 582, 361];-1;-1;LEI Nº7 116 DE 29/08/83
66;727;23;58;7 VIA
275;631;18;124;02/09/1983
[322, 321, 306, 307];[661, 853, 853, 659];-1;-1;DATA DE NASCIMENTO
564;635;18;121;24/09/2001
[581, 582, 566, 566];[536, 607, 607, 536];-1;-1;DATA DE
[550, 549, 565, 565];[536, 632, 632, 536];-1;-1;EXPEDIÇÃO
146;421;24;177;09137/7648
