left;top;width;height;transcription
[607, 240, 241, 609];[523, 516, 497, 504];-1;-1;VÁLIDA EM TODO O TERRITÓRIO NACIONAL
550;472;125;17;05.930.199-5
[760, 694, 694, 761];[488, 488, 476, 476];-1;-1;REGISTRO
[761, 715, 716, 760];[462, 461, 473, 474];-1;-1;GERAL
[761, 718, 719, 762];[444, 444, 431, 432];-1;-1;NOME
419;405;334;19;FUNADA SYRO ANGELIQUE
[762, 701, 701, 764];[379, 379, 364, 364];-1;-1;FILIAÇÃO
299;340;455;18;MENEGARDO CARRASCOSA YASMIM
413;308;342;18;SANTANTONIO ELY PERLINO
[764, 657, 658, 764];[280, 279, 267, 268];-1;-1;NATURALIDADE
580;245;177;15;BARRA FUNDA-RS
363;210;295;16;C.NAS=221 LV=493 FL=176
[765, 674, 674, 765];[214, 214, 202, 201];-1;-1;DOC ORIGEM
534;180;223;18;NOVA AMÉRICA-GO
568;146;149;15;659.346.855-03
[765, 739, 740, 765];[146, 145, 132, 133];-1;-1;CPF
698;82;60;16;NH 64
[524, 353, 353, 526];[81, 77, 65, 68];-1;-1;ASSINATURA DO DIRETOR
[527, 336, 337, 527];[53, 51, 35, 38];-1;-1;LEI Nº7 116 DE 29/08/83
147;76;53;16;9 VIA
144;235;134;19;04/05/1965
111;259;154;14;DATA DE NASCIMENTO
142;465;134;19;01/07/1989
315;470;58;14;DATA DE
295;454;78;15;EXPEDIÇÃO
